iter,epoch,first_entry,cpu_mem,cpu_mem_perc,gpu_mem,gpu_mem_perc,iteration_time,iteration_time_cpu,iteration_time_sum,iteration_time_sum_cpu,load_time,load_time_cpu,load_time_sum,load_time_sum_cpu,model_time,model_time_cpu,model_time_sum,model_time_sum_cpu,model_forward_time,model_forward_time_cpu,model_forward_time_sum,model_forward_time_sum_cpu,loss,accuracy,accuracy_class_0,accuracy_class_1,accuracy_class_2,accuracy_class_3,accuracy_class_4
0,0.005681818181818182,0,79.8531584,8.7,1.587838464,3.75385862542588,0.33487606048583984,0.1784066609999968,104.41651964187622,98.53902199400015,0.17215776443481445,0.016638735000000793,9.318605661392212,5.919858320999983,0.1625814437866211,0.16163771600000132,95.06590986251831,92.57827705899997,0.162520170211792,0.16158090599999753,95.03881788253784,92.55376427500003,0.037320055067539215,0.9887715235439608,0.9916436,0.9967495,0.9494164,0.9175726,0.95434695
1,0.011363636363636364,128,80.021889024,8.7,1.587838464,3.75385862542588,0.16961121559143066,0.1661258670000052,104.58613085746765,98.70514786100016,0.011101961135864258,0.008362433000002056,9.329707622528076,5.928220753999985,0.15842962265014648,0.15769047400000602,95.22433948516846,92.73596753299998,0.15838122367858887,0.15764614400001165,95.19719910621643,92.71141041900005,0.03736981004476547,0.9884583275764434,0.9920534,0.9971216,0.94070864,0.9100137,0.9542739
2,0.017045454545454544,256,80.01247232,8.7,1.587838464,3.75385862542588,0.18752074241638184,0.17969514300000355,104.77365159988403,98.88484300400016,0.025086641311645508,0.01792645800000514,9.354794263839722,5.94614721199999,0.16236591339111328,0.16170487499999808,95.38670539855957,92.89767240799998,0.16231679916381836,0.16165952500000458,95.35951590538025,92.87306994400005,0.038601718842983246,0.9884600444549947,0.99254024,0.9971386,0.9298355,0.92304766,0.95404655
3,0.022727272727272728,384,80.069758976,8.7,1.587838464,3.75385862542588,0.14803576469421387,0.1474376310000025,104.92168736457825,99.03228063500016,0.00014328956604003906,0.00010548999999571151,9.354937553405762,5.946252701999986,0.1478590965270996,0.14723709100000804,95.53456449508667,93.04490949899998,0.14781570434570312,0.14719800099999247,95.50733160972595,93.02026794500004,0.03386149927973747,0.9888618286037091,0.99192566,0.9969393,0.98251677,0.9124594,0.9556168
4,0.028409090909090908,512,80.05502976,8.7,1.587838464,3.75385862542588,0.1681351661682129,0.1642954670000023,105.08982253074646,99.19657610200017,0.01313471794128418,0.009927374999989524,9.368072271347046,5.956180076999975,0.15493059158325195,0.15430279199999575,95.68949508666992,93.19921229099998,0.15488266944885254,0.15425849199999675,95.6622142791748,93.17452643700004,0.032806143164634705,0.9898214008268691,0.9927282,0.9976844,0.9666328,0.91640174,0.9574618
5,0.03409090909090909,640,80.052232192,8.7,1.587838464,3.75385862542588,0.15542292594909668,0.15219358299999897,105.24524545669556,99.34876968500016,0.009702920913696289,0.007010932000000025,9.377775192260742,5.963191008999975,0.14564847946166992,0.1451159610000019,95.83514356613159,93.34432825199998,0.14559674263000488,0.14506870099999958,95.80781102180481,93.31959513800004,0.03024541772902012,0.9897584459764035,0.99307954,0.9979064,0.98480916,0.921017,0.95253086
6,0.03977272727272727,768,80.010678272,8.7,1.587838464,3.75385862542588,0.17476892471313477,0.1672842570000057,105.42001438140869,99.51605394200017,0.024028778076171875,0.017194036000006463,9.401803970336914,5.980385044999982,0.15066766738891602,0.15002235100000405,95.98581123352051,93.49435060299999,0.1506180763244629,0.14997694099999137,95.95842909812927,93.46957207900003,0.03544571250677109,0.9885639547236306,0.9921088,0.99742854,0.9434806,0.9183298,0.9491662
7,0.045454545454545456,896,80.062808064,8.7,1.587838464,3.75385862542588,0.15300631523132324,0.1524184230000003,105.57302069664001,99.66847236500017,0.00014281272888183594,0.00010788000000161446,9.401946783065796,5.980492924999983,0.1528306007385254,0.15221751300001074,96.13864183425903,93.646568116,0.1527881622314453,0.15217911300000253,96.11121726036072,93.62175119200003,0.03339167311787605,0.9892875135894784,0.9928334,0.9967224,0.97446316,0.90955794,0.95566
8,0.05113636363636364,1024,80.053604352,8.7,1.587838464,3.75385862542588,0.16762065887451172,0.16372647699999732,105.74064135551453,99.83219884200017,0.013774394989013672,0.01051570399999946,9.41572117805481,5.991008628999983,0.1537790298461914,0.15314730299999724,96.29242086410522,93.799715419,0.1537306308746338,0.15310316299999727,96.26494789123535,93.77485435500003,0.035311151295900345,0.9886651025320699,0.9925799,0.99681556,0.9529798,0.89365566,0.9558149
9,0.056818181818181816,1152,80.057126912,8.7,1.587838464,3.75385862542588,0.1638050079345703,0.160381184000002,105.9044463634491,99.99258002600017,0.010423660278320312,0.007702851999994209,9.42614483833313,5.998711480999977,0.15331053733825684,0.15261217200000488,96.44573140144348,93.952327591,0.1532597541809082,0.1525657920000043,96.41820764541626,93.92742014700003,0.03379490599036217,0.9892979759806788,0.993022,0.99733275,0.9786376,0.90022993,0.95741457
10,0.0625,1280,80.007663616,8.7,1.587838464,3.75385862542588,0.1730175018310547,0.16576931699999875,106.07746386528015,100.15834934300017,0.024408817291259766,0.017756215000005682,9.45055365562439,6.0164676959999825,0.14854168891906738,0.14794992200000934,96.59427309036255,94.10027751300001,0.14849352836608887,0.14790599200000543,96.56670117378235,94.07532613900004,0.042862534523010254,0.9872615856144753,0.9922631,0.99590635,0.8952809,0.8913205,0.9537474
11,0.06818181818181818,1408,80.064782336,8.7,1.587838464,3.75385862542588,0.1595768928527832,0.15895730500000127,106.23704075813293,100.31730664800017,0.0001456737518310547,0.00010763000000224565,9.45069932937622,6.016575325999985,0.1593923568725586,0.15875275499999475,96.75366544723511,94.259030268,0.1593489646911621,0.15871319500000425,96.72605013847351,94.23403933400004,0.03357459604740143,0.9889149513647176,0.9923146,0.997639,0.9501746,0.9032215,0.956535
12,0.07386363636363637,1536,80.056549376,8.7,1.587838464,3.75385862542588,0.16405153274536133,0.16035993399999882,106.4010922908783,100.47766658200017,0.01274251937866211,0.009675383000001148,9.463441848754883,6.026250708999986,0.15124177932739258,0.15062176099999647,96.9049072265625,94.409652029,0.1511833667755127,0.15057383100000266,96.87723350524902,94.38461316500005,0.039360664784908295,0.9880055837433526,0.9926042,0.9965255,0.9414652,0.90974194,0.95358354
13,0.07954545454545454,1664,80.059035648,8.7,1.587838464,3.75385862542588,0.1535642147064209,0.15018704300000252,106.55465650558472,100.62785362500017,0.010076522827148438,0.007343864000006306,9.473518371582031,6.033594572999992,0.14342236518859863,0.14278130900000008,97.0483295917511,94.552433338,0.1433732509613037,0.14273664899999972,97.02060675621033,94.52734981400005,0.0323176346719265,0.9896085342240889,0.99341273,0.99744385,0.9608407,0.89372396,0.95856124
14,0.08522727272727272,1792,80.019329024,8.7,1.587838464,3.75385862542588,0.17547225952148438,0.16805573599999946,106.7301287651062,100.79590936100017,0.024232149124145508,0.017439574999997376,9.497750520706177,6.05103414799999,0.15117335319519043,0.15055362100000025,97.19950294494629,94.702986959,0.1511244773864746,0.1505093009999996,97.1717312335968,94.67785911500005,0.02996509149670601,0.9901335639473431,0.9947465,0.99752635,0.96417975,0.915851,0.9556039
