iter,epoch,first_entry,cpu_mem,cpu_mem_perc,gpu_mem,gpu_mem_perc,iteration_time,iteration_time_cpu,iteration_time_sum,iteration_time_sum_cpu,load_time,load_time_cpu,load_time_sum,load_time_sum_cpu,model_time,model_time_cpu,model_time_sum,model_time_sum_cpu,model_forward_time,model_forward_time_cpu,model_forward_time_sum,model_forward_time_sum_cpu,loss,accuracy,accuracy_class_0,accuracy_class_1,accuracy_class_2,accuracy_class_3,accuracy_class_4
10,0.0625,1280,80.012484608,8.7,1.587838464,3.75385862542588,0.17450904846191406,0.1669268269999975,156.73812246322632,148.94190459800015,0.02636265754699707,0.01931701600000224,14.114566802978516,8.995891592999957,0.14807581901550293,0.14754380100001185,142.57547450065613,139.88335673300003,0.14802908897399902,0.14750123099997836,142.5341317653656,139.84596412099984,0.0472591407597065,0.9849806077486276,0.98920023,0.99629366,0.89123595,0.8426381,0.9457101
11,0.06818181818181818,1408,80.070012928,8.7,1.587838464,3.75385862542588,0.1598954200744629,0.15921914400001924,156.89801788330078,149.10112374200017,0.00015616416931152344,0.00010691999997902712,14.114722967147827,8.995998512999936,0.15970563888549805,0.15900436399999762,142.73518013954163,140.04236109700003,0.15965628623962402,0.15896377400000006,142.69378805160522,140.00492789499984,0.04442879557609558,0.9849699564963433,0.9877772,0.99694175,0.90310717,0.8785235,0.9453618
12,0.07386363636363637,1536,80.0236544,8.7,1.587838464,3.75385862542588,0.17708587646484375,0.16894367000000443,157.07510375976562,149.27006741200017,0.026015281677246094,0.018493327000015825,14.140738248825073,9.014491839999952,0.1510014533996582,0.15038581199999612,142.88618159294128,140.19274690900002,0.1509535312652588,0.15034237199998302,142.84474158287048,140.15527026699982,0.04615545645356178,0.9849676020814998,0.989467,0.9972115,0.882385,0.87199765,0.9426994
13,0.07954545454545454,1664,80.076181504,8.7,1.587838464,3.75385862542588,0.14153289794921875,0.14096738800000708,157.21663665771484,149.41103480000018,0.0001430511474609375,0.00010389999999915744,14.140881299972534,9.014595739999951,0.1413571834564209,0.14076515800002198,143.0275387763977,140.33351206700004,0.14131665229797363,0.14072846799999184,142.98605823516846,140.2959987349998,0.043192580342292786,0.9858608931298023,0.98814607,0.997266,0.9263274,0.85494757,0.9476563
14,0.08522727272727272,1792,80.026669056,8.7,1.587838464,3.75385862542588,0.17648744583129883,0.16882152700000574,157.39312410354614,149.5798563270002,0.025570154190063477,0.018524375000026794,14.166451454162598,9.033120114999978,0.1508495807647705,0.15023348200000441,143.17838835716248,140.48374554900005,0.1508009433746338,0.15018963200000712,143.1368591785431,140.44618836699982,0.04153282195329666,0.9859901989045835,0.98950773,0.99681395,0.9077999,0.8744869,0.9451843
15,0.09090909090909091,1920,80.080715776,8.7,1.587838464,3.75385862542588,0.1477952003479004,0.1472888909999881,157.54091930389404,149.72714521800017,0.00014543533325195312,0.00010555000000067594,14.16659688949585,9.033225664999978,0.14761734008789062,0.14708406099998683,143.32600569725037,140.63082961000003,0.14757370948791504,0.1470447110000066,143.284432888031,140.59323307799983,0.0442894771695137,0.9850056246329056,0.9906095,0.9968374,0.92501146,0.852058,0.9419424
16,0.09659090909090909,2048,80.024117248,8.7,1.587838464,3.75385862542588,0.17989230155944824,0.17198099000000866,157.7208116054535,149.89912620800018,0.026281356811523438,0.01896001700001193,14.192878246307373,9.05218568199999,0.15354228019714355,0.1529571629999964,143.4795479774475,140.78378677300003,0.15349531173706055,0.152914992999996,143.43792819976807,140.74614807099982,0.048465609550476074,0.9843864172430895,0.9892547,0.99624944,0.87732625,0.8675649,0.9414449
17,0.10227272727272728,2176,80.077135872,8.7,1.587838464,3.75385862542588,0.14895939826965332,0.14837110099998085,157.86977100372314,150.04749730900016,0.0001430511474609375,0.00011614999999665088,14.193021297454834,9.052301831999987,0.14878416061401367,0.14817222100001004,143.62833213806152,140.93195899400004,0.1487431526184082,0.1481352309999977,143.58667135238647,140.89428330199982,0.04349789768457413,0.9855121135912775,0.98916936,0.9975716,0.9017261,0.8527439,0.9402068
18,0.10795454545454546,2304,80.029691904,8.7,1.587838464,3.75385862542588,0.17710208892822266,0.1685030680000068,158.04687309265137,150.21600037700017,0.02734088897705078,0.019321386999990864,14.220362186431885,9.071623218999978,0.14969277381896973,0.14911919100001114,143.7780249118805,141.08107818500005,0.149644136428833,0.14907435099999589,143.7363154888153,141.04335765299982,0.04594197869300842,0.9842242964494948,0.9876729,0.996807,0.9160659,0.8282311,0.9417423
19,0.11363636363636363,2432,80.08595456,8.7,1.587838464,3.75385862542588,0.15734338760375977,0.15676924499999245,158.20421648025513,150.37276962200016,0.00014281272888183594,0.00010398000000577667,14.220504999160767,9.071727198999984,0.15716767311096191,0.15656682499999874,143.93519258499146,141.23764501000005,0.15712571144104004,0.15652913499999954,143.89344120025635,141.19988678799982,0.04483646899461746,0.9844534521009525,0.9875118,0.99581695,0.9489721,0.8584095,0.94646966
20,0.11931818181818182,2560,80.035323904,8.7,1.587838464,3.75385862542588,0.18014001846313477,0.17239567900000452,158.38435649871826,150.54516530100017,0.026216983795166016,0.01907112600000005,14.246721982955933,9.090798324999984,0.1538553237915039,0.15326157300000887,144.08904790878296,141.39090658300006,0.15380859375,0.15321857300000374,144.04724979400635,141.35310536099982,0.04137486219406128,0.9860790181446267,0.98858804,0.9973581,0.92373025,0.87896216,0.9429304
21,0.125,2688,80.08873984,8.7,1.587838464,3.75385862542588,0.14748167991638184,0.1469406410000147,158.53183817863464,150.69210594200018,0.00014138221740722656,0.00010484999998539024,14.24686336517334,9.09090317499997,0.1473078727722168,0.14674236100000826,144.23635578155518,141.53764894400007,0.14726614952087402,0.14670509100000118,144.19451594352722,141.49981045199982,0.048395637422800064,0.9843917120857865,0.9886901,0.9967286,0.9177638,0.86264163,0.9416956
22,0.13068181818181818,2816,80.040103936,8.7,1.587838464,3.75385862542588,0.1819770336151123,0.173264961000001,158.71381521224976,150.86537090300018,0.0273129940032959,0.019140478000025496,14.274176359176636,9.110043652999995,0.15459585189819336,0.15406220299999518,144.39095163345337,141.69171114700006,0.15455174446105957,0.15402208300000098,144.34906768798828,141.65383253499982,0.04427503049373627,0.9856907104908111,0.9862617,0.9977066,0.91468906,0.87445885,0.94606596
23,0.13636363636363635,2944,80.093118464,8.7,1.587838464,3.75385862542588,0.15103602409362793,0.15046039099999575,158.86485123634338,151.01583129400018,0.0001327991485595703,9.660000000621949e-05,14.274309158325195,9.110140253,0.15087080001831055,0.15027124099998446,144.54182243347168,141.84198238800005,0.15082883834838867,0.15023288099999377,144.49989652633667,141.80406541599982,0.042625945061445236,0.9856941619600047,0.98723614,0.99728906,0.9377049,0.87067425,0.94368094
24,0.14204545454545456,3072,80.042430464,8.7,1.587838464,3.75385862542588,0.1778857707977295,0.17023904800001333,159.0427370071411,151.1860703420002,0.02576279640197754,0.018727675999997473,14.300071954727173,9.128867928999998,0.15205836296081543,0.15145138200000474,144.6938807964325,141.99343377000005,0.15201354026794434,0.151410052000017,144.65191006660461,141.95547546799983,0.04214903712272644,0.9856628280766899,0.98920673,0.9971593,0.90643513,0.86604995,0.9451406
25,0.14772727272727273,3200,80.097370112,8.7,1.587838464,3.75385862542588,0.14873051643371582,0.14816691100000412,159.19146752357483,151.3342372530002,0.0001399517059326172,0.00010348999998655017,14.300211906433105,9.128971418999985,0.1485583782196045,0.14797060100002568,144.8424391746521,142.14140437100008,0.14851593971252441,0.14793197100001976,144.80042600631714,142.10340743899985,0.046379610896110535,0.984363766721974,0.9885461,0.99580455,0.8979198,0.8754728,0.9399281
26,0.1534090909090909,3328,80.061947904,8.7,1.587838464,3.75385862542588,0.18914008140563965,0.18035093000000302,159.38060760498047,151.5145881830002,0.028826475143432617,0.020662915999992038,14.329038381576538,9.149634334999977,0.1602461338043213,0.15962537400000087,145.00268530845642,142.30102974500008,0.1602003574371338,0.1595835839999893,144.96062636375427,142.26299102299984,0.04194366931915283,0.9858953024260938,0.9893479,0.9965017,0.95115954,0.8561534,0.9440844
27,0.1590909090909091,3456,80.114561024,8.7,1.587838464,3.75385862542588,0.1563560962677002,0.15578824400000713,159.53696370124817,151.6703764270002,0.00010061264038085938,0.00011757999999417734,14.329138994216919,9.149751914999971,0.15622401237487793,0.15563941400000658,145.1589093208313,142.45666915900009,0.15618252754211426,0.15560197400000675,145.1168088912964,142.41859299699985,0.04201608896255493,0.9864309438908699,0.9881293,0.9971365,0.9061409,0.8931035,0.94262505
28,0.16477272727272727,3584,80.057516032,8.7,1.587838464,3.75385862542588,0.18221068382263184,0.17424499000000537,159.7191743850708,151.8446214170002,0.02666759490966797,0.019331406999981482,14.355806589126587,9.169083321999953,0.15547728538513184,0.15485325299999886,145.31438660621643,142.61152241200008,0.15542912483215332,0.15480906299998765,145.27223801612854,142.57340205999984,0.0431186705827713,0.9858328143367981,0.9871569,0.9973592,0.93478256,0.87980694,0.94333434
29,0.17045454545454544,3712,80.113487872,8.7,1.587838464,3.75385862542588,0.14929819107055664,0.1487132709999912,159.86847257614136,151.9933346880002,0.000141143798828125,0.00016371999998909814,14.355947732925415,9.169247041999942,0.1491255760192871,0.14851860100000636,145.46351218223572,142.7600410130001,0.14908289909362793,0.1484800009999958,145.42132091522217,142.72188206099983,0.04035921022295952,0.9864937255000551,0.98990077,0.9974056,0.93406594,0.87121975,0.94468755
30,0.17613636363636365,3840,80.065949696,8.7,1.587838464,3.75385862542588,0.17960453033447266,0.17158902799999964,160.04807710647583,152.1649237160002,0.027080059051513672,0.019735095999976693,14.383027791976929,9.188982137999918,0.15245318412780762,0.1517879120000032,145.61596536636353,142.9118289250001,0.15240263938903809,0.1517413020000049,145.5737235546112,142.87362336299984,0.045628871768713,0.9850773772732333,0.9867248,0.9962454,0.95916426,0.87118745,0.94333583
31,0.18181818181818182,3968,80.12423168,8.7,1.587838464,3.75385862542588,0.15231966972351074,0.1518006430000014,160.20039677619934,152.3167243590002,0.00010228157043457031,0.00011768000001666223,14.383130073547363,9.189099817999935,0.15218448638916016,0.15164919299999724,145.76814985275269,143.0634781180001,0.15214180946350098,0.15161009299998796,145.7258653640747,143.02523345599982,0.04484409838914871,0.9848622212771716,0.9871586,0.9971505,0.92759544,0.8756349,0.9431602
32,0.1875,4096,80.065613824,8.7,1.587838464,3.75385862542588,0.18320107460021973,0.17440935999999851,160.38359785079956,152.4911337190002,0.026876449584960938,0.018768096000002288,14.410006523132324,9.207867913999937,0.15626215934753418,0.155582384000013,145.92441201210022,143.2190605020001,0.15621638298034668,0.15554041400000074,145.88208174705505,143.18077386999983,0.04423185810446739,0.984892224426119,0.988378,0.9969193,0.9166814,0.8782144,0.9398085
33,0.19318181818181818,4224,80.11943936,8.7,1.587838464,3.75385862542588,0.15314817428588867,0.15254444199999284,160.53674602508545,152.6436781610002,0.0001437664031982422,0.0001015299999949093,14.410150289535522,9.207969443999932,0.15297150611877441,0.15234307199997943,146.077383518219,143.37140357400008,0.15293002128601074,0.15230628199998364,146.03501176834106,143.3330801519998,0.0446949228644371,0.9850933075631199,0.9883479,0.9955905,0.95986915,0.85331357,0.9462197
34,0.19886363636363635,4352,80.067710976,8.7,1.587838464,3.75385862542588,0.17936277389526367,0.17116363100001308,160.7161087989807,152.8148417920002,0.027208328247070312,0.019639777999998387,14.437358617782593,9.22760922199993,0.15207743644714355,0.15145874300000628,146.22946095466614,143.5228623170001,0.15202879905700684,0.15141365299999165,146.18704056739807,143.4844938049998,0.04169456288218498,0.9857686553859748,0.98964477,0.9970575,0.9296394,0.854477,0.9469963
35,0.20454545454545456,4480,80.123138048,8.7,1.587838464,3.75385862542588,0.14846372604370117,0.14793926100000476,160.8645725250244,152.9627810530002,0.00014352798461914062,0.00010405000000446307,14.437502145767212,9.227713271999935,0.14828729629516602,0.1477371609999807,146.3777482509613,143.67059947800007,0.14824533462524414,0.14769886100000917,146.33528590202332,143.6321926659998,0.04461086168885231,0.9852145315547602,0.9882587,0.99689525,0.8858019,0.87856925,0.9454609
36,0.21022727272727273,4608,80.064987136,8.7,1.587838464,3.75385862542588,0.18265557289123535,0.17367173999997476,161.04722809791565,153.1364527930002,0.027404069900512695,0.019026075999988734,14.464906215667725,9.246739347999924,0.15518903732299805,0.15458736400000817,146.5329372882843,143.82518684200008,0.15514135360717773,0.15454434399998718,146.4904272556305,143.7867370099998,0.04192811995744705,0.9860956920421379,0.99069184,0.99700505,0.92367667,0.8671686,0.94567066
37,0.2159090909090909,4736,80.121122816,8.7,1.587838464,3.75385862542588,0.15525555610656738,0.15466869200000133,161.20248365402222,153.2911214850002,0.0001437664031982422,0.00010542999999074709,14.465049982070923,9.246844777999915,0.15507841110229492,0.1544656620000069,146.6880156993866,143.9796525040001,0.15503454208374023,0.15442593200000942,146.64546179771423,143.9411629419998,0.04426733776926994,0.9853530070974972,0.98714453,0.99709445,0.9308357,0.860795,0.94354814
38,0.2215909090909091,4864,80.057970688,8.7,1.587838464,3.75385862542588,0.1879267692565918,0.179047603000015,161.3904104232788,153.4701690880002,0.028597116470336914,0.02033585800000992,14.49364709854126,9.267180635999924,0.15925884246826172,0.15864602499999592,146.84727454185486,144.13829852900008,0.1592097282409668,0.1586009650000051,146.8046715259552,144.0997639069998,0.04610040411353111,0.9847977576922794,0.991142,0.99564046,0.8449007,0.8543166,0.9471392
39,0.22727272727272727,4992,80.110972928,8.7,1.587838464,3.75385862542588,0.15141010284423828,0.15081903200001534,161.54182052612305,153.62098812000022,0.00014638900756835938,0.00010312000000567423,14.493793487548828,9.26728375599993,0.1512308120727539,0.15061782199998675,146.9985053539276,144.28891635100007,0.15119028091430664,0.15058105200000682,146.9558618068695,144.25034495899982,0.043850481510162354,0.9848882936119128,0.98539615,0.9968043,0.92659235,0.8669516,0.94465214
40,0.23295454545454544,5120,80.05894144,8.7,1.587838464,3.75385862542588,0.17894840240478516,0.1702007579999929,161.72076892852783,153.7911888780002,0.026628494262695312,0.018508064999991802,14.520421981811523,9.285791820999922,0.15225481986999512,0.15163302300001646,147.1507601737976,144.44054937400008,0.1522068977355957,0.15158931299998812,147.1080687046051,144.4019342719998,0.044603731483221054,0.985083348054565,0.99030817,0.99594694,0.93261635,0.8661764,0.9408045
41,0.23863636363636365,5248,80.120635392,8.7,1.587838464,3.75385862542588,0.15045642852783203,0.14989715300001194,161.87122535705566,153.94108603100022,0.00010132789611816406,0.00010156099997971069,14.520523309707642,9.285893381999902,0.15032148361206055,0.14976279199998999,147.30108165740967,144.59031216600007,0.15027713775634766,0.14972299199999384,147.25834584236145,144.5516572639998,0.047933179885149,0.9846885325167217,0.99068546,0.9953886,0.90627486,0.86952066,0.94230133
42,0.24431818181818182,5376,80.070918144,8.7,1.587838464,3.75385862542588,0.17741775512695312,0.1683211090000043,162.04864311218262,154.10940714000023,0.02787017822265625,0.01939989799998898,14.548393487930298,9.30529327999989,0.14947986602783203,0.14885813099999723,147.4505615234375,144.73917029700007,0.14943337440490723,0.14881549099999347,147.40777921676636,144.7004727549998,0.045086730271577835,0.9850008571489108,0.9885499,0.99727744,0.9372786,0.8375674,0.9402333
43,0.25,5504,80.124882944,8.7,1.587838464,3.75385862542588,0.1552896499633789,0.154679754,162.203932762146,154.26408689400023,0.0001461505889892578,0.00010629000001927125,14.548539638519287,9.30539956999991,0.15510869026184082,0.15447373399999265,147.60567021369934,144.89364403100006,0.1550583839416504,0.15442841399999452,147.562837600708,144.8549011689998,0.04670320823788643,0.9848009704544687,0.98758894,0.9968111,0.9102978,0.860636,0.94221354
44,0.2556818181818182,5632,80.038567936,8.7,1.587838464,3.75385862542588,0.17639517784118652,0.16678176400000666,162.38032793998718,154.43086865800024,0.028436660766601562,0.01954149399998073,14.576976299285889,9.32494106399989,0.14788365364074707,0.14717039999999315,147.7535538673401,145.04081443100006,0.14783620834350586,0.14712696999998798,147.7106738090515,145.00202813899978,0.04569106549024582,0.9850278259828855,0.98861337,0.9963614,0.91033643,0.8746677,0.9436803
45,0.26136363636363635,5760,80.093966336,8.7,1.587838464,3.75385862542588,0.1569051742553711,0.1559629649999863,162.53723311424255,154.58683162300022,0.00010347366333007812,0.00010358000000110223,14.577079772949219,9.325044643999892,0.1567702293395996,0.15580680499999744,147.9103240966797,145.19662123600006,0.15673160552978516,0.1557721249999986,147.8674054145813,145.15780026399977,0.044454190880060196,0.9851086812545125,0.9891169,0.99669486,0.9351373,0.8592092,0.94144684
46,0.26704545454545453,5888,80.040841216,8.7,1.587838464,3.75385862542588,0.18576812744140625,0.17847274100000732,162.72300124168396,154.76530436400023,0.026413679122924805,0.019779606000014383,14.603493452072144,9.344824249999906,0.1592850685119629,0.1586286149999978,148.06960916519165,145.35524985100005,0.15923738479614258,0.15858502500000782,148.02664279937744,145.31638528899978,0.04857860133051872,0.9844046062846443,0.98904705,0.9960995,0.8906991,0.8658506,0.9416698
47,0.2727272727272727,6016,80.096206848,8.7,1.587838464,3.75385862542588,0.15218806266784668,0.15156261199999221,162.8751893043518,154.91686697600022,0.00011205673217773438,0.00011212999999088424,14.603605508804321,9.344936379999897,0.15204238891601562,0.1513981419999766,148.22165155410767,145.50664799300003,0.15200066566467285,0.15136006200000907,148.17864346504211,145.4677453509998,0.04452962055802345,0.9853638221421585,0.98962986,0.99741143,0.9280217,0.8503588,0.9435513
48,0.2784090909090909,6144,80.07118848,8.7,1.587838464,3.75385862542588,0.1882462501525879,0.18028422399999045,163.0634355545044,155.0971512000002,0.029175519943237305,0.021847008999998252,14.632781028747559,9.366783388999895,0.15900778770446777,0.15837882499999978,148.38065934181213,145.66502681800003,0.15895891189575195,0.15833440500000506,148.33760237693787,145.6260797559998,0.049313146620988846,0.9844398934097611,0.98711455,0.9961676,0.8953292,0.8749327,0.94391876
49,0.2840909090909091,6272,80.129220608,8.7,1.587838464,3.75385862542588,0.16402482986450195,0.1634225760000163,163.2274603843689,155.26057377600023,0.0001480579376220703,0.0001076100000148017,14.63292908668518,9.36689099899991,0.16384029388427734,0.16320288600002186,148.5444996356964,145.82822970400005,0.16379761695861816,0.16316423600000007,148.50139999389648,145.7892439919998,0.04690752178430557,0.9839373024001425,0.9858842,0.9969071,0.890872,0.8513032,0.94513404
50,0.2897727272727273,6400,80.0759808,8.7,1.587838464,3.75385862542588,0.18137645721435547,0.1723374089999936,163.40883684158325,155.43291118500022,0.027963876724243164,0.01957676699998956,14.660892963409424,9.3864677659999,0.15333938598632812,0.15269295200002375,148.69783902168274,145.98092265600008,0.153289794921875,0.15264782200000582,148.65468978881836,145.9418918139998,0.04530053958296776,0.9849551739359231,0.98964167,0.995229,0.91532034,0.8729419,0.94600904
51,0.29545454545454547,6528,80.126132224,8.7,1.587838464,3.75385862542588,0.14900946617126465,0.14845998199999144,163.55784630775452,155.5813711670002,0.00014090538024902344,0.00010078100001464918,14.661033868789673,9.386568546999914,0.1488354206085205,0.14826266100001817,148.84667444229126,146.1291853170001,0.14879298210144043,0.14822461099998918,148.8034827709198,146.0901164249998,0.04573274403810501,0.984811947288637,0.98774886,0.9973543,0.88223934,0.87496126,0.94111174
52,0.30113636363636365,6656,80.083124224,8.7,1.587838464,3.75385862542588,0.1891956329345703,0.18097890100000313,163.7470419406891,155.76235006800022,0.027583599090576172,0.020039026000006288,14.688617467880249,9.40660757299992,0.1615462303161621,0.1608800150000036,149.00822067260742,146.2900653320001,0.1614980697631836,0.16083615499999837,148.96498084068298,146.2509525799998,0.040169280022382736,0.9863816634154339,0.9891868,0.99772274,0.9528823,0.8698543,0.94587946
53,0.3068181818181818,6784,80.14116864,8.7,1.587838464,3.75385862542588,0.15630388259887695,0.15573282399998334,163.90334582328796,155.9180828920002,0.00014543533325195312,0.00010743999999363041,14.688762903213501,9.406715012999914,0.15612530708312988,0.15552749400001176,149.16434597969055,146.4455928260001,0.1560821533203125,0.15548885400002632,149.1210629940033,146.40644143399982,0.041394833475351334,0.9860854676359441,0.98927295,0.9963293,0.9411558,0.8855206,0.9475664
54,0.3125,6912,80.086421504,8.7,1.587838464,3.75385862542588,0.18568158149719238,0.17698218099999963,164.08902740478516,156.0950650730002,0.028299570083618164,0.020217046999988497,14.71706247329712,9.426932059999903,0.1573195457458496,0.15670680400000947,149.3216655254364,146.60229963000012,0.157273530960083,0.15666489399998795,149.27833652496338,146.5631063279998,0.03979303687810898,0.9864011818595706,0.9885268,0.99756014,0.93522,0.87050265,0.9463489
55,0.3181818181818182,7040,80.139907072,8.7,1.587838464,3.75385862542588,0.15467453002929688,0.15416529299997705,164.24370193481445,156.24923036600018,0.00010180473327636719,0.00011682000001655979,14.717164278030396,9.42704887999992,0.1545407772064209,0.15401502299999947,149.47620630264282,146.75631465300012,0.15450024604797363,0.1539787230000229,149.43283677101135,146.71708505099983,0.04602225124835968,0.9850632801549888,0.9884488,0.99652576,0.8936504,0.8774839,0.9439366
56,0.32386363636363635,7168,80.094236672,8.7,1.587838464,3.75385862542588,0.18488359451293945,0.1765607910000142,164.4285855293274,156.4257911570002,0.028247356414794922,0.020520497999996223,14.74541163444519,9.447569377999915,0.1565721035003662,0.15598059299998113,149.6327784061432,146.9122952460001,0.156524658203125,0.15593770300000642,149.58936142921448,146.87302275399983,0.045505452901124954,0.9853565989327912,0.9898173,0.99564624,0.95109546,0.878238,0.9436124
57,0.32954545454545453,7296,80.146767872,8.7,1.587838464,3.75385862542588,0.1592240333557129,0.158635965000002,164.5878095626831,156.5844271220002,0.0001437664031982422,0.00010564999999473912,14.745555400848389,9.44767502799991,0.15904688835144043,0.15843382500000303,149.79182529449463,147.0707290710001,0.15900349617004395,0.15839472499999374,149.74836492538452,147.03141747899983,0.04303509369492531,0.9860987346284085,0.99048406,0.9968188,0.9028535,0.8712332,0.9438049
58,0.3352272727272727,7424,80.088834048,8.7,1.587838464,3.75385862542588,0.1804659366607666,0.17222100299997578,164.76827549934387,156.75664812500017,0.027300357818603516,0.019661810000002333,14.772855758666992,9.467336837999913,0.1530914306640625,0.15249030300000754,149.9449167251587,147.2232193740001,0.15302634239196777,0.15243126300001109,149.9013912677765,147.18384874199984,0.03910856693983078,0.9868923128479706,0.9895938,0.996972,0.9771454,0.8750169,0.9484098
59,0.3409090909090909,7552,80.142741504,8.7,1.587838464,3.75385862542588,0.1442885398864746,0.14376964999999586,164.91256403923035,156.90041777500016,0.00022459030151367188,0.00014712000000827175,14.773080348968506,9.46748395799992,0.14403080940246582,0.14348463000001743,150.08894753456116,147.36670400400013,0.14398837089538574,0.14344625000001088,150.04537963867188,147.32729499199985,0.04445496201515198,0.9854798799286062,0.98955566,0.9966796,0.92396486,0.88257766,0.94345045
