iter,epoch,first_entry,cpu_mem,cpu_mem_perc,gpu_mem,gpu_mem_perc,iteration_time,iteration_time_cpu,iteration_time_sum,iteration_time_sum_cpu,load_time,load_time_cpu,load_time_sum,load_time_sum_cpu,model_time,model_time_cpu,model_time_sum,model_time_sum_cpu,model_forward_time,model_forward_time_cpu,model_forward_time_sum,model_forward_time_sum_cpu,loss,accuracy,accuracy_class_0,accuracy_class_1,accuracy_class_2,accuracy_class_3,accuracy_class_4
29,0.17045454545454544,3712,80.051707904,8.7,1.587838464,3.75385862542588,0.16067934036254883,0.15641765299999122,126.09225487709045,119.44287477300014,0.010739803314208984,0.0070387019999884615,11.215035915374756,7.133647028999978,0.1498732566833496,0.14931822100000147,114.83764982223511,112.25965910800004,0.1498243808746338,0.14927340100000208,114.80446004867554,112.22962584000007,0.03216785937547684,0.9896285581123705,0.9939466,0.99795276,0.970696,0.8978074,0.9529663
30,0.17613636363636365,3840,80.080658432,8.7,1.587838464,3.75385862542588,0.15087485313415527,0.1502773010000027,126.24312973022461,119.59315207400014,0.00015497207641601562,0.00015841000001159955,11.215190887451172,7.13380543899999,0.15068602561950684,0.15006778099998996,114.98833584785461,112.40972688900003,0.15064311027526855,0.15002884099999392,114.9551031589508,112.37965468100006,0.036231156438589096,0.9884193230112448,0.9905515,0.9972791,0.9792972,0.89961505,0.9525398
31,0.18181818181818182,3968,80.135974912,8.7,1.587838464,3.75385862542588,0.15269064903259277,0.15211705200002257,126.3958203792572,119.74526912600017,0.0001437664031982422,0.00010818000001222572,11.21533465385437,7.133913619000002,0.15251421928405762,0.15191851200000883,115.14085006713867,112.56164540100004,0.1524662971496582,0.15187382199999888,115.10756945610046,112.53152850300006,0.038173262029886246,0.9884113161226719,0.9927841,0.997743,0.9535049,0.8970294,0.95136684
32,0.1875,4096,80.024805376,8.7,1.587838464,3.75385862542588,0.19761133193969727,0.18729415399999993,126.5934317111969,119.93256328000017,0.04141044616699219,0.03171710000000871,11.256745100021362,7.165630719000011,0.15613150596618652,0.1555120140000099,115.29698157310486,112.71715741500005,0.15608429908752441,0.1554691240000068,115.26365375518799,112.68699762700007,0.036332495510578156,0.988633412497977,0.99228007,0.99800354,0.95904976,0.9134643,0.9488152
33,0.19318181818181818,4224,80.023371776,8.7,1.587838464,3.75385862542588,0.1649341583251953,0.1610389850000047,126.7583658695221,120.09360226500017,0.010847330093383789,0.0075953630000071826,11.267592430114746,7.173226082000018,0.15402531623840332,0.15338659200000393,115.45100688934326,112.87054400700005,0.15397858619689941,0.15334353199997963,115.41763234138489,112.84034115900005,0.03570769727230072,0.9890001219706708,0.99352825,0.9970793,0.979504,0.89331895,0.95352924
34,0.19886363636363635,4352,80.081723392,8.7,1.587838464,3.75385862542588,0.15136504173278809,0.15078600100000017,126.90973091125488,120.24438826600017,0.00015425682067871094,0.00010804999999436404,11.267746686935425,7.173334132000012,0.15117692947387695,0.1505717210000057,115.60218381881714,113.02111572800005,0.15113425254821777,0.15053290099999117,115.5687665939331,112.99087406000004,0.03171340748667717,0.9892761082388324,0.99335957,0.99782795,0.97185576,0.8912857,0.9558488
35,0.20454545454545456,4480,80.137199616,8.7,1.587838464,3.75385862542588,0.14852023124694824,0.14794060100001616,127.05825114250183,120.39232886700019,0.00015354156494140625,0.00011476000000243403,11.267900228500366,7.173448892000015,0.14833307266235352,0.14772575100002427,115.75051689147949,113.16884147900008,0.1482832431793213,0.14768459100000086,115.71704983711243,113.13855865100004,0.03319278359413147,0.9888289752012276,0.9915214,0.9976512,0.9556197,0.91142154,0.95417744
36,0.21022727272727273,4608,80.010625024,8.7,1.587838464,3.75385862542588,0.1976146697998047,0.1864664130000051,127.25586581230164,120.5787952800002,0.04234886169433594,0.03181292000002145,11.310249090194702,7.205261812000036,0.15520191192626953,0.15459484299998394,115.90571880340576,113.32343632200006,0.15515375137329102,0.15455083300000183,115.87220358848572,113.29310948400004,0.03308548778295517,0.9894673977957544,0.99440956,0.99711233,0.9753796,0.91021454,0.9552226
37,0.2159090909090909,4736,80.010883072,8.7,1.587838464,3.75385862542588,0.16801023483276367,0.16377230599999848,127.4238760471344,120.74256758600019,0.011570215225219727,0.007937212999991061,11.321819305419922,7.213199025000027,0.15637993812561035,0.1557790930000067,116.06209874153137,113.47921541500007,0.15633320808410645,0.15573642300000756,116.02853679656982,113.44884590700005,0.0361325703561306,0.9889521852820321,0.99141246,0.99797326,0.9645945,0.8881335,0.9531918
38,0.2215909090909091,4864,80.071487488,8.7,1.587838464,3.75385862542588,0.15874147415161133,0.15814330500001006,127.58261752128601,120.9007108910002,0.0001652240753173828,0.00012602999998989617,11.32198452949524,7.213325055000017,0.15854287147521973,0.15792289499998446,116.22064161300659,113.63713831000005,0.15850043296813965,0.15788490500000307,116.18703722953796,113.60673081200005,0.03815832361578941,0.9886724418613216,0.9937039,0.9971219,0.9442089,0.8913946,0.9547026
39,0.22727272727272727,4992,80.124710912,8.7,1.587838464,3.75385862542588,0.15160489082336426,0.151033281999986,127.73422241210938,121.05174417300019,0.00014781951904296875,0.0001266699999860066,11.322132349014282,7.213451725000003,0.15142297744750977,0.15082465200001138,116.3720645904541,113.78796296200007,0.1513807773590088,0.15078634200000351,116.33841800689697,113.75751715400006,0.03455808386206627,0.9889653912815176,0.9893119,0.99815536,0.9676143,0.9154421,0.95401466
40,0.23295454545454544,5120,80.05023744,8.7,1.587838464,3.75385862542588,0.1940476894378662,0.1832465139999897,127.92827010154724,121.23499068700018,0.041413068771362305,0.031231031999993775,11.363545417785645,7.244682756999997,0.1525709629058838,0.15195671199998628,116.52463555335999,113.93991967400005,0.15252351760864258,0.15191328200000953,116.49094152450562,113.90943043600006,0.03341323882341385,0.9890901114089868,0.993396,0.99803966,0.9664179,0.8963235,0.95066786
41,0.23863636363636365,5248,80.058335232,8.7,1.587838464,3.75385862542588,0.16232037544250488,0.15827210400001945,128.09059047698975,121.3932627910002,0.011130332946777344,0.007615133000001606,11.374675750732422,7.252297889999999,0.15113091468811035,0.1506022410000014,116.6757664680481,114.09052191500005,0.15108513832092285,0.15056062099998258,116.64202666282654,114.05999105700005,0.037570253014564514,0.98878502162409,0.9937406,0.99713254,0.9604845,0.9022046,0.9522702
42,0.24431818181818182,5376,80.083869696,8.7,1.587838464,3.75385862542588,0.1488478183746338,0.14826169199997707,128.23943829536438,121.54152448300017,0.00014638900756835938,0.00010625000001596163,11.37482213973999,7.2524041400000145,0.14866852760314941,0.14805766200001358,116.82443499565125,114.23857957700007,0.14862418174743652,0.14801724200000876,116.79065084457397,114.20800829900006,0.03499774634838104,0.9885161307720312,0.9923691,0.9979306,0.9633257,0.89081347,0.9491565
43,0.25,5504,80.137453568,8.7,1.587838464,3.75385862542588,0.1550157070159912,0.15443251399997848,128.39445400238037,121.69595699700015,0.00014543533325195312,0.00010897999999315289,11.374967575073242,7.252513120000008,0.15483689308166504,0.15423100399999612,116.97927188873291,114.39281058100006,0.15479326248168945,0.15419171400000664,116.94544410705566,114.36220001300006,0.03771054372191429,0.9884195187537321,0.99158186,0.99794483,0.94581985,0.89795053,0.9505258
44,0.2556818181818182,5632,80.054861824,8.7,1.587838464,3.75385862542588,0.18945932388305664,0.1780217710000045,128.58391332626343,121.87397876800016,0.042974233627319336,0.03203866100000141,11.417941808700562,7.284551781000009,0.14639949798583984,0.145902250000006,117.12567138671875,114.53871283100007,0.1463465690612793,0.14585363000000484,117.09179067611694,114.50805364300007,0.03502671793103218,0.9886701374344244,0.9921579,0.9975946,0.95244807,0.9035088,0.952739
45,0.26136363636363635,5760,80.023769088,8.7,1.587838464,3.75385862542588,0.1694953441619873,0.16518125599998257,128.75340867042542,122.03916002400014,0.012013435363769531,0.008303280999996332,11.429955244064331,7.292855062000005,0.15742087364196777,0.15682119499999203,117.28309226036072,114.69553402600006,0.15737462043762207,0.1567791550000095,117.24916529655457,114.66483279800008,0.035511452704668045,0.988589914125858,0.99356216,0.9974921,0.9631914,0.8880043,0.95046407
46,0.26704545454545453,5888,80.05328896,8.7,1.587838464,3.75385862542588,0.15785431861877441,0.1572313150000184,128.9112629890442,122.19639133900016,0.00015425682067871094,0.00010471999999595027,11.43010950088501,7.292959782000001,0.1576673984527588,0.15702119499999867,117.44075965881348,114.85255522100006,0.1576235294342041,0.156982174999996,117.40678882598877,114.82181497300007,0.03992779552936554,0.9878892572710013,0.993127,0.99690306,0.9228707,0.897327,0.9509304
47,0.2727272727272727,6016,80.10876928,8.7,1.587838464,3.75385862542588,0.15101957321166992,0.150450740999986,129.06228256225586,122.34684208000014,0.0001380443572998047,0.00010127999999554049,11.43024754524231,7.293061061999997,0.1508481502532959,0.1502565010000012,117.59160780906677,115.00281172200006,0.1508040428161621,0.15021740100002035,117.55759286880493,114.9720323740001,0.033189088106155396,0.9889027709174729,0.99307024,0.99810374,0.9803078,0.8927593,0.9520069
48,0.2784090909090909,6144,80.03334144,8.7,1.587838464,3.75385862542588,0.20153379440307617,0.189879459000025,129.26381635665894,122.53672153900017,0.042627811431884766,0.031560734000009916,11.472875356674194,7.324621796000007,0.15883612632751465,0.15825405500001466,117.75044393539429,115.16106577700008,0.15878891944885254,0.15821120499998642,117.71638178825378,115.13024357900008,0.03851628676056862,0.9883899370836896,0.9920012,0.9970869,0.93228287,0.91352874,0.953483
49,0.2840909090909091,6272,80.067936256,8.7,1.587838464,3.75385862542588,0.17708086967468262,0.17299911899999643,129.44089722633362,122.70972065800017,0.012165069580078125,0.008709872999986601,11.485040426254272,7.3333316689999934,0.1648564338684082,0.1642333259999873,117.9153003692627,115.32529910300006,0.1648092269897461,0.16419018600001323,117.88119101524353,115.2944337650001,0.03632720932364464,0.9882798236630004,0.99199826,0.9978646,0.9396566,0.89417464,0.9530097
50,0.2897727272727273,6400,80.091508736,8.7,1.587838464,3.75385862542588,0.15133142471313477,0.15078403200001844,129.59222865104675,122.86050469000018,0.00014328956604003906,0.00010308999998187574,11.485183715820312,7.333434758999975,0.1511552333831787,0.15058608199998957,118.06645560264587,115.47588518500005,0.15111279487609863,0.15054766200000813,118.03230381011963,115.4449814270001,0.032869067043066025,0.9890320230231137,0.99328107,0.9971229,0.9615599,0.907114,0.95449144
51,0.29545454545454547,6528,80.141709312,8.7,1.587838464,3.75385862542588,0.1491239070892334,0.1485929320000139,129.741352558136,123.0090976220002,0.000141143798828125,0.00010556099999803337,11.48532485961914,7.333540319999973,0.14895057678222656,0.14839732100000447,118.2154061794281,115.62428250600006,0.1489095687866211,0.14836044099999413,118.18121337890625,115.5933418680001,0.035682834684848785,0.9888265557334657,0.9920282,0.99825275,0.94963145,0.9067639,0.95066524
52,0.30113636363636365,6656,80.055267328,8.7,1.587838464,3.75385862542588,0.20227885246276855,0.1910247939999863,129.94363141059875,123.20012241600018,0.04186272621154785,0.031235179000020707,11.527187585830688,7.364775498999994,0.16034173965454102,0.15972450499998558,118.37574791908264,115.78400701100004,0.1602938175201416,0.15968118500001083,118.34150719642639,115.7530230530001,0.03244534507393837,0.989181591943574,0.9932054,0.99832267,0.96720743,0.8903664,0.9529834
53,0.3068181818181818,6784,80.069255168,8.7,1.587838464,3.75385862542588,0.16823387145996094,0.1643135379999876,130.11186528205872,123.36443595400017,0.011044740676879883,0.007767913999998655,11.538232326507568,7.372543412999993,0.15712690353393555,0.15648779400001445,118.53287482261658,115.94049480500006,0.15707921981811523,0.1564441539999848,118.4985864162445,115.90946720700009,0.03228068724274635,0.9894915335196198,0.9925073,0.9977187,0.98770416,0.90969557,0.95471644
54,0.3125,6912,80.099844096,8.7,1.587838464,3.75385862542588,0.15664315223693848,0.15607452400001876,130.26850843429565,123.52051047800019,0.0001480579376220703,0.00010877999997660481,11.53838038444519,7.372652192999969,0.1564619541168213,0.1558703739999885,118.6893367767334,116.09636517900005,0.1564185619354248,0.1558312739999792,118.65500497817993,116.06529848100007,0.031081659719347954,0.9898148234179156,0.9938673,0.99805945,0.97125804,0.901361,0.9541261
55,0.3181818181818182,7040,80.153092096,8.7,1.587838464,3.75385862542588,0.1548290252685547,0.15424070399998868,130.4233374595642,123.67475118200018,0.00014328956604003906,0.00010670999998296793,11.53852367401123,7.372758902999952,0.15465235710144043,0.1540405830000111,118.84398913383484,116.25040576200006,0.15461063385009766,0.15400325299998485,118.80961561203003,116.21930173400006,0.036117974668741226,0.9889662952294177,0.99222755,0.9979769,0.9477227,0.9061258,0.95318025
56,0.32386363636363635,7168,80.040153088,8.7,1.587838464,3.75385862542588,0.19844961166381836,0.18798222199998804,130.62178707122803,123.86273340400017,0.04162287712097168,0.031763118000014856,11.580146551132202,7.404522020999967,0.15675830841064453,0.1561557440000172,119.00074744224548,116.40656150600007,0.15671038627624512,0.15611188399998355,118.96632599830627,116.37541361800004,0.03639082983136177,0.9885794504581997,0.99232537,0.99653465,0.97789514,0.9093981,0.95408607
57,0.32954545454545453,7296,80.049831936,8.7,1.587838464,3.75385862542588,0.17318153381347656,0.16911593800000446,130.7949686050415,124.03184934200017,0.01315617561340332,0.009772203000011359,11.593302726745605,7.4142942239999785,0.15994977951049805,0.15928255500000432,119.16069722175598,116.56584406100008,0.15990233421325684,0.15923875499998985,119.12622833251953,116.53465237300003,0.03381185233592987,0.9892707146316129,0.9933861,0.99763894,0.9547933,0.8987086,0.95212007
58,0.3352272727272727,7424,80.102936576,8.7,1.587838464,3.75385862542588,0.15133428573608398,0.15075123200000462,130.9463028907776,124.18260057400018,0.0001480579376220703,0.00010616000000140957,11.593450784683228,7.41440038399998,0.1511530876159668,0.15054565199997683,119.31185030937195,116.71638971300005,0.1511092185974121,0.1505060419999893,119.27733755111694,116.68515841500002,0.03049883246421814,0.9902568223188649,0.9932495,0.9981274,0.99374735,0.9101261,0.9568703
59,0.3409090909090909,7552,80.156987392,8.7,1.587838464,3.75385862542588,0.14461326599121094,0.14405341899998803,131.0909161567688,124.32665399300016,0.00014495849609375,0.00010821999998711362,11.593595743179321,7.414508603999967,0.14443588256835938,0.14385081899999363,119.45628619194031,116.86024053200005,0.14439105987548828,0.14381018899999276,119.42172861099243,116.82896860400001,0.036738425493240356,0.9887270809670615,0.99180174,0.9979044,0.95053136,0.90782267,0.9534962
