iter,epoch,first_entry,cpu_mem,cpu_mem_perc,gpu_mem,gpu_mem_perc,iteration_time,iteration_time_cpu,iteration_time_sum,iteration_time_sum_cpu,load_time,load_time_cpu,load_time_sum,load_time_sum_cpu,model_time,model_time_cpu,model_time_sum,model_time_sum_cpu,model_forward_time,model_forward_time_cpu,model_forward_time_sum,model_forward_time_sum_cpu,loss,accuracy,accuracy_class_0,accuracy_class_1,accuracy_class_2,accuracy_class_3,accuracy_class_4
0,0.005681818181818182,0,79.784275968,8.7,1.587838464,3.75385862542588,0.18678808212280273,0.1707155979999868,205.43844747543335,196.1128846790001,0.029117345809936523,0.013908114000003025,18.202802658081055,11.762582955000116,0.15748262405395508,0.15663602399999377,187.1708219051361,184.26758891500018,0.15739083290100098,0.15655205400000227,187.1159701347351,184.21793122800005,0.036901991814374924,0.9888286308426675,0.99091804,0.9973726,0.95206934,0.90449977,0.95441264
1,0.011363636363636364,128,79.940038656,8.7,1.587838464,3.75385862542588,0.2026827335357666,0.19137982099999817,205.64113020896912,196.3042645000001,0.03494453430175781,0.024692173999994793,18.237747192382812,11.787275129000111,0.16762876510620117,0.16658686700000658,187.3384506702423,184.43417578200018,0.16757774353027344,0.16654026700001623,187.28354787826538,184.38447149500007,0.03847012668848038,0.9886879545105152,0.9917914,0.99768984,0.9479393,0.8995607,0.954483
2,0.017045454545454544,256,79.997595648,8.7,1.587838464,3.75385862542588,0.19373440742492676,0.185526383999985,205.83486461639404,196.4897908840001,0.027865886688232422,0.020314456999983577,18.265613079071045,11.807589586000095,0.1658022403717041,0.16515008700000067,187.504252910614,184.59932586900018,0.1657569408416748,0.16510875700001293,187.44930481910706,184.54958025200008,0.03787950053811073,0.9888143176733781,0.99224895,0.99779373,0.9308765,0.91835696,0.95500505
3,0.022727272727272728,384,80.055308288,8.7,1.587838464,3.75385862542588,0.14807558059692383,0.14746726100000274,205.98294019699097,196.6372581450001,0.00014591217041015625,0.0001045500000032007,18.265758991241455,11.807694136000098,0.14789509773254395,0.1472604209999986,187.65214800834656,184.74658629000018,0.14785456657409668,0.14722345100000211,187.59715938568115,184.69680370300009,0.0340973399579525,0.989088976982956,0.9923643,0.9974091,0.9788474,0.9077924,0.95513207
4,0.028409090909090908,512,80.042549248,8.7,1.587838464,3.75385862542588,0.1542346477508545,0.15366751400000567,206.13717484474182,196.7909256590001,0.00015974044799804688,0.00010905999999977212,18.265918731689453,11.807803196000098,0.1540372371673584,0.153437174000004,187.80618524551392,184.90002346400018,0.15399503707885742,0.15339868300000603,187.75115442276,184.8502023860001,0.032839223742485046,0.9898270850780827,0.9930584,0.9979468,0.9551152,0.908773,0.9573447
5,0.03409090909090909,640,80.02588672,8.7,1.587838464,3.75385862542588,0.17053484916687012,0.16281506500001797,206.3077096939087,196.9537407240001,0.025660276412963867,0.018557915999991792,18.291579008102417,11.82636111200009,0.14481067657470703,0.14419816899999205,187.95099592208862,185.04422163300018,0.14476442337036133,0.14415601900000752,187.89591884613037,184.9943584050001,0.03546625375747681,0.9889390415171604,0.9909189,0.99807525,0.9842534,0.9068753,0.9511705
6,0.03977272727272727,768,80.014995456,8.7,1.587838464,3.75385862542588,0.17601442337036133,0.16687730699999292,206.48372411727905,197.1206180310001,0.025803089141845703,0.017356365999972923,18.317382097244263,11.843717478000062,0.15014982223510742,0.14946352100000126,188.10114574432373,185.19368515400018,0.15010452270507812,0.14942250099997523,188.04602336883545,185.14378090600007,0.03629974275827408,0.9889947312714535,0.99221134,0.99775,0.9447326,0.9140835,0.95126486
7,0.045454545454545456,896,80.058888192,8.7,1.587838464,3.75385862542588,0.1527998447418213,0.15214780200000178,206.63652396202087,197.2727658330001,0.00015211105346679688,0.00010958999999388652,18.31753420829773,11.843827068000056,0.15261411666870117,0.15193761200001177,188.25375986099243,185.3456227660002,0.1525712013244629,0.15189902199998073,188.1985945701599,185.29567992800006,0.033850282430648804,0.9893253936687235,0.99253416,0.99709743,0.98432964,0.8964445,0.9554582
8,0.05113636363636364,1024,80.043872256,8.7,1.587838464,3.75385862542588,0.15324926376342773,0.1526423229999807,206.7897732257843,197.4254081560001,0.00015878677368164062,0.0001177400000074158,18.31769299507141,11.843944808000064,0.15305280685424805,0.152413523000007,188.40681266784668,185.4980362890002,0.15301036834716797,0.152375123000013,188.35160493850708,185.44805505100007,0.033487718552351,0.9893392547000214,0.99227774,0.99803066,0.955349,0.89673,0.95555925
9,0.056818181818181816,1152,80.03254272,8.7,1.587838464,3.75385862542588,0.17898869514465332,0.17107650500000204,206.96876192092896,197.5964846610001,0.02575397491455078,0.01849985300000867,18.343446969985962,11.862444661000072,0.15317010879516602,0.15251648200001,188.55998277664185,185.6505527710002,0.15312409400939941,0.1524746919999984,188.50472903251648,185.60052974300007,0.03330760821700096,0.989307690962541,0.99271894,0.99780387,0.9831474,0.9000767,0.9559161
