iter,epoch,first_entry,cpu_mem,cpu_mem_perc,gpu_mem,gpu_mem_perc,iteration_time,iteration_time_cpu,iteration_time_sum,iteration_time_sum_cpu,load_time,load_time_cpu,load_time_sum,load_time_sum_cpu,model_time,model_time_cpu,model_time_sum,model_time_sum_cpu,model_forward_time,model_forward_time_cpu,model_forward_time_sum,model_forward_time_sum_cpu,loss,accuracy,accuracy_class_0,accuracy_class_1,accuracy_class_2,accuracy_class_3,accuracy_class_4
0,0.005681818181818182,0,80.229113856,8.7,1.587838464,3.75385862542588,0.3176290988922119,0.18561850399999003,340.2889964580536,326.03632350299984,0.1479015350341797,0.01704905700000836,29.90435266494751,19.19849883400065,0.1696007251739502,0.16844903700001623,310.27372765541077,306.70007787200007,0.16953372955322266,0.16838598700002194,310.18186688423157,306.61680283300063,0.03650139272212982,0.9879385446697229,0.9909099,0.99622595,0.9633888,0.9027109,0.95203143
1,0.011363636363636364,128,80.381366272,8.8,1.587838464,3.75385862542588,0.1698317527770996,0.16634801700001844,340.4588282108307,326.20267151999985,0.010908126831054688,0.008170611999958055,29.915260791778564,19.206669446000607,0.15885233879089355,0.15811095499998373,310.43257999420166,306.85818882700005,0.15880346298217773,0.15806594500003257,310.34067034721375,306.77486877800067,0.03950536251068115,0.9872848950235174,0.99056154,0.99668443,0.941974,0.90031815,0.95112187
2,0.017045454545454544,256,80.129748992,8.7,1.587838464,3.75385862542588,0.20166683197021484,0.1881693540000242,340.6604950428009,326.3908408739999,0.03994131088256836,0.02717666799998142,29.955202102661133,19.23384611400059,0.16166114807128906,0.16093273600000657,310.59424114227295,307.01912156300006,0.16161727905273438,0.1608926659999952,310.5022876262665,306.93576144400066,0.038193415850400925,0.9876813627110353,0.9924769,0.99648666,0.9308765,0.9096095,0.9524401
3,0.022727272727272728,384,80.19808256,8.7,1.587838464,3.75385862542588,0.1482069492340088,0.1475889199999756,340.8087019920349,326.53842979399985,0.00010085105895996094,0.0001125699999988683,29.955302953720093,19.233958684000587,0.14807391166687012,0.14744057000001476,310.7423150539398,307.16656213300007,0.14803123474121094,0.1474024899999904,310.6503188610077,307.08316393400065,0.035544443875551224,0.9880026151691663,0.9921054,0.99634856,0.9788474,0.902984,0.9525115
4,0.028409090909090908,512,80.21762048,8.7,1.587838464,3.75385862542588,0.1543729305267334,0.15375843300000724,340.96307492256165,326.69218822699986,0.00016069412231445312,0.00011403000002019326,29.955463647842407,19.234072714000607,0.1541757583618164,0.15353193300001067,310.89649081230164,307.3200940660001,0.15413475036621094,0.15349501299999702,310.8044536113739,307.23665894700065,0.03661150112748146,0.9881540204708834,0.9914003,0.99717927,0.9325881,0.9008264,0.95398027
5,0.03409090909090909,640,80.204562432,8.7,1.587838464,3.75385862542588,0.15881752967834473,0.1554159550000236,341.12189245224,326.8476041819999,0.013453960418701172,0.010687195000002703,29.96891760826111,19.24475990900061,0.1452927589416504,0.14466203000000633,311.0417835712433,307.4647560960001,0.14524197578430176,0.14461553999996113,310.9496955871582,307.3812744870006,0.033218640834093094,0.9885263341367103,0.9914512,0.99745053,0.98332715,0.90506995,0.95003164
6,0.03977272727272727,768,80.131710976,8.7,1.587838464,3.75385862542588,0.18897557258605957,0.1761394500000506,341.31086802482605,327.02374363199993,0.038695335388183594,0.02653981800000338,30.007612943649292,19.271299727000613,0.15021705627441406,0.14954131199999665,311.1920006275177,307.6142974080001,0.15017199516296387,0.1495004220000169,311.09986758232117,307.5307749090006,0.036126770079135895,0.9880396158486785,0.9912811,0.997181,0.9622608,0.90375084,0.9477403
7,0.045454545454545456,896,80.201015296,8.7,1.587838464,3.75385862542588,0.1530609130859375,0.1524435419999577,341.463928937912,327.1761871739999,0.00013875961303710938,0.0001598300000296149,30.00775170326233,19.271459557000643,0.15288782119750977,0.15225055199999815,311.3448884487152,307.7665479600001,0.1528489589691162,0.1522152019999794,311.2527165412903,307.6829901110006,0.03619949892163277,0.9880526230060873,0.99174863,0.9962024,0.98084736,0.8887387,0.95223016
8,0.05113636363636364,1024,80.265211904,8.8,1.587838464,3.75385862542588,0.15331554412841797,0.15268377199998895,341.6172444820404,327.3288709459999,0.00015997886657714844,0.0001854700000194498,30.007911682128906,19.271645027000663,0.15311908721923828,0.15246109200001,311.49800753593445,307.9190090520001,0.1530749797821045,0.15242103200000656,311.4057915210724,307.8354111430006,0.0341559574007988,0.9886117797617234,0.99291146,0.99693483,0.96427923,0.88932365,0.95369434
9,0.056818181818181816,1152,80.186781696,8.7,1.587838464,3.75385862542588,0.1670825481414795,0.1636787180000283,341.7843270301819,327.4925496639999,0.013565301895141602,0.01086416499998677,30.021476984024048,19.28250919200065,0.15345120429992676,0.15275286299998925,311.6514587402344,308.0717619150001,0.15340352058410645,0.15270906299997478,311.5591950416565,307.9881202060006,0.0352475680410862,0.9881652090955546,0.99246407,0.9961481,0.99240446,0.90605366,0.95376116
