iter,epoch,first_entry,cpu_mem,cpu_mem_perc,gpu_mem,gpu_mem_perc,iteration_time,iteration_time_cpu,iteration_time_sum,iteration_time_sum_cpu,load_time,load_time_cpu,load_time_sum,load_time_sum_cpu,model_time,model_time_cpu,model_time_sum,model_time_sum_cpu,model_forward_time,model_forward_time_cpu,model_forward_time_sum,model_forward_time_sum_cpu,loss,accuracy,accuracy_class_0,accuracy_class_1,accuracy_class_2,accuracy_class_3,accuracy_class_4
0,0.005681818181818182,0,79.884767232,8.7,1.587838464,3.75385862542588,0.39832377433776855,0.19713622800000508,222.35210824012756,212.3675979120001,0.23019623756408691,0.030073909999998705,19.756179571151733,12.736365050000277,0.167999267578125,0.16694023799999513,202.52577757835388,199.54076683200032,0.16792607307434082,0.166871867999987,202.46636939048767,199.48698726300003,0.03733810782432556,0.9886691242497282,0.9912931,0.9975878,0.95737535,0.9130315,0.949716
1,0.011363636363636364,128,80.050208768,8.7,1.587838464,3.75385862542588,0.15587878227233887,0.15500969299998246,222.5079870223999,212.52260760500008,0.00022745132446289062,0.00017869999999220454,19.756407022476196,12.73654375000027,0.15558910369873047,0.15469721200000208,202.6813666820526,199.69546404400032,0.15554380416870117,0.15465575199999648,202.62191319465637,199.64164301500003,0.03811582177877426,0.9886899005014819,0.9926865,0.9978075,0.9571584,0.9097107,0.95037496
2,0.017045454545454544,256,80.073920512,8.7,1.587838464,3.75385862542588,0.1760554313659668,0.17189187799999672,222.68404245376587,212.69449948300007,0.014211177825927734,0.010658882999990738,19.770618200302124,12.74720263300026,0.1617729663848877,0.16116593499998544,202.8431396484375,199.8566299790003,0.1617271900177002,0.16112433499998247,202.78364038467407,199.80276735,0.0393078587949276,0.9887244006128747,0.9925149,0.99815017,0.9371226,0.92165315,0.9515086
3,0.022727272727272728,384,80.0802816,8.7,1.587838464,3.75385862542588,0.16127777099609375,0.15750967600001786,222.84532022476196,212.8520091590001,0.010761737823486328,0.00776959399999555,19.78137993812561,12.754972227000255,0.15044546127319336,0.1496735520000243,202.9935851097107,200.00630353100033,0.1503920555114746,0.14962449200001515,202.93403244018555,199.95239184200003,0.03491862863302231,0.9887709692520102,0.99261594,0.9979031,0.9661127,0.9107623,0.95057255
4,0.028409090909090908,512,80.078118912,8.7,1.587838464,3.75385862542588,0.16665267944335938,0.16262472700000785,223.01197290420532,213.0146338860001,0.011021137237548828,0.007725853000010829,19.79240107536316,12.762698080000266,0.15556788444519043,0.15483898399997997,203.14915299415588,200.1611425150003,0.15552234649658203,0.1547973039999988,203.08955478668213,200.10718914600002,0.0325482152402401,0.9898289798284872,0.99358535,0.9981895,0.9644309,0.9206929,0.9532781
5,0.03409090909090909,640,80.078057472,8.7,1.587838464,3.75385862542588,0.15575098991394043,0.15197806200001196,223.16772389411926,213.1666119480001,0.010310649871826172,0.007228943000001209,19.802711725234985,12.769927023000267,0.14537620544433594,0.1446892190000142,203.29452919960022,200.30583173400032,0.14532947540283203,0.14464575899998522,203.23488426208496,200.251834905,0.03251948207616806,0.9893777935381244,0.99250025,0.9984906,0.98480916,0.91319394,0.948782
6,0.03977272727272727,768,80.082505728,8.7,1.587838464,3.75385862542588,0.16267180442810059,0.1588090439999803,223.33039569854736,213.3254209920001,0.010794401168823242,0.007694872000001851,19.81350612640381,12.77762189500027,0.15181541442871094,0.15105589199998803,203.44634461402893,200.4568876260003,0.15176725387573242,0.15101182199998675,203.3866515159607,200.402846727,0.03643505275249481,0.9889460008927405,0.99284196,0.9980939,0.9497407,0.9138004,0.94745195
7,0.045454545454545456,896,80.076890112,8.7,1.587838464,3.75385862542588,0.16596007347106934,0.1616215360000126,223.49635577201843,213.4870425280001,0.011295557022094727,0.007722193000006428,19.824801683425903,12.785344088000276,0.1546013355255127,0.15384039299999586,203.60094594955444,200.6107280190003,0.1545557975769043,0.15379841300000408,203.5412073135376,200.55664514,0.03698683902621269,0.9887534044721221,0.9927062,0.9971951,0.9783324,0.89347035,0.9507558
8,0.05113636363636364,1024,80.078962688,8.7,1.587838464,3.75385862542588,0.1655428409576416,0.16160794600000372,223.66189861297607,213.6486504740001,0.011162519454956055,0.007983604000003197,19.83596420288086,12.793327692000279,0.15431737899780273,0.15356610200001342,203.75526332855225,200.76429412100032,0.15426969528198242,0.15352225200001612,203.69547700881958,200.71016739200002,0.03590390831232071,0.989179286388982,0.99192405,0.9983111,0.9571715,0.90623254,0.95253634
9,0.056818181818181816,1152,80.0796672,8.7,1.587838464,3.75385862542588,0.16446733474731445,0.1606196959999977,223.8263659477234,213.8092701700001,0.01080632209777832,0.007625042999990228,19.846770524978638,12.80095273500027,0.15359926223754883,0.15293668300000718,203.9088625907898,200.91723080400033,0.15355372428894043,0.15289495299998634,203.84903073310852,200.863062345,0.03486987575888634,0.989060930423243,0.99355936,0.9978316,0.9727035,0.89486593,0.9533616
10,0.0625,1280,80.079306752,8.7,1.587838464,3.75385862542588,0.1593937873840332,0.15551110399999857,223.98575973510742,213.9647812740001,0.010573863983154297,0.007422143000013648,19.857344388961792,12.808374878000283,0.1487586498260498,0.14803145100000847,204.05762124061584,201.06526225500033,0.1487112045288086,0.14798852100000204,203.99774193763733,201.011050866,0.043189551681280136,0.9879293330207987,0.99267346,0.99743897,0.89235955,0.8971267,0.9506914
11,0.06818181818181818,1408,80.081113088,8.7,1.587838464,3.75385862542588,0.17225313186645508,0.16818117899998697,224.15801286697388,214.1329624530001,0.011608123779296875,0.008272594000004574,19.86895251274109,12.816647472000287,0.1605827808380127,0.15985036500001115,204.21820402145386,201.22511262000035,0.16053271293640137,0.1598043349999898,204.15827465057373,201.170855201,0.03477063030004501,0.9887970253154061,0.9923079,0.9982098,0.9555065,0.90214765,0.9529485
12,0.07386363636363637,1536,80.083554304,8.7,1.587838464,3.75385862542588,0.16254973411560059,0.15865615600000638,224.32056260108948,214.2916186090001,0.010840415954589844,0.007710153999994418,19.87979292869568,12.824357626000282,0.15164828300476074,0.15088878200000977,204.36985230445862,201.37600140200036,0.15160155296325684,0.1508458419999954,204.309876203537,201.321701043,0.039228666573762894,0.988791166817286,0.99426806,0.99781513,0.9394655,0.91168135,0.95054126
13,0.07954545454545454,1664,80.087023616,8.7,1.587838464,3.75385862542588,0.1537022590637207,0.1499504219999892,224.4742648601532,214.44156903100009,0.010178089141845703,0.007122431999988521,19.889971017837524,12.83148005800027,0.14346051216125488,0.14276888000000554,204.51331281661987,201.51877028200036,0.14341402053833008,0.14272614000000772,204.45329022407532,201.464427183,0.032253265380859375,0.9899482985177271,0.9941316,0.9983017,0.9665929,0.90334624,0.9543115
14,0.08522727272727272,1792,80.086069248,8.7,1.587838464,3.75385862542588,0.16251897811889648,0.15864317300000152,224.6367838382721,214.6002122040001,0.010815858840942383,0.007632241999999678,19.900786876678467,12.83911230000027,0.15163969993591309,0.1509519310000087,204.6649525165558,201.66972221300037,0.15159368515014648,0.15091031099998986,204.60488390922546,201.615337494,0.031620390713214874,0.9899164024214471,0.99405146,0.9984086,0.9529462,0.91900855,0.9517754
15,0.09090909090909091,1920,80.088272896,8.7,1.587838464,3.75385862542588,0.16047000885009766,0.156738224999998,224.7972538471222,214.75695042900009,0.010560274124145508,0.007536913999985018,19.911347150802612,12.846649214000255,0.14984583854675293,0.1491420310000251,204.81479835510254,201.8188642440004,0.14980125427246094,0.14910082099999045,204.75468516349792,201.76443831499998,0.03665892034769058,0.9886113627539795,0.99504393,0.9977669,0.9643347,0.89277864,0.9488251
16,0.09659090909090909,2048,80.087298048,8.7,1.587838464,3.75385862542588,0.16516351699829102,0.16115345500000444,224.96241736412048,214.9181038840001,0.010926008224487305,0.007667652000009184,19.9222731590271,12.854316866000264,0.1541759967803955,0.15342872299999044,204.96897435188293,201.97229296700039,0.1541295051574707,0.15338635300000192,204.9088146686554,201.91782466799998,0.042519666254520416,0.988161087953235,0.9929836,0.9980025,0.90751994,0.9048302,0.94892275
17,0.10227272727272728,2176,80.083738624,8.7,1.587838464,3.75385862542588,0.16113948822021484,0.15706720500000415,225.1235568523407,215.0751710890001,0.010744810104370117,0.007403372999988278,19.93301796913147,12.861720239000253,0.15033268928527832,0.14960599200000502,205.1193070411682,202.1218989590004,0.15028762817382812,0.14956522200000677,205.05910229682922,202.06738989,0.03874587267637253,0.9883237788781456,0.99318665,0.997715,0.9670459,0.88140243,0.9457485
18,0.10795454545454546,2304,80.09015296,8.7,1.587838464,3.75385862542588,0.16149544715881348,0.15758544499999516,225.2850522994995,215.2327565340001,0.0107879638671875,0.007609242999990329,19.943805932998657,12.869329482000243,0.15064573287963867,0.14991876199999865,205.26995277404785,202.2718177210004,0.15060067176818848,0.14987787199999048,205.2097029685974,202.21726776199998,0.03798777982592583,0.9884656203956755,0.99217004,0.9980031,0.9706046,0.87392557,0.9508958
19,0.11363636363636363,2432,80.100442112,8.7,1.587838464,3.75385862542588,0.170637845993042,0.16641042499998093,225.45569014549255,215.39916695900007,0.011576414108276367,0.008171061000012969,19.955382347106934,12.877500543000256,0.15900135040283203,0.1581832640000016,205.42895412445068,202.4300009850004,0.15895605087280273,0.1581416539999907,205.36865901947021,202.37540941599997,0.035071395337581635,0.98872560194684,0.9935417,0.9975737,0.9829295,0.89581597,0.95198476
20,0.11931818181818182,2560,80.095363072,8.7,1.587838464,3.75385862542588,0.16627168655395508,0.16202067599999737,225.6219618320465,215.56118763500007,0.011389970779418945,0.00796664300000316,19.966772317886353,12.885467186000259,0.15481925010681152,0.15399607300000184,205.5837733745575,202.5839970580004,0.15477323532104492,0.15395380299997896,205.52343225479126,202.52936321899995,0.03483119234442711,0.9893575514224023,0.99364865,0.99805725,0.95124847,0.9153885,0.94941914
21,0.125,2688,80.0986112,8.7,1.587838464,3.75385862542588,0.16000723838806152,0.15592367499999682,225.78196907043457,215.71711131000006,0.010920047760009766,0.007558942999992269,19.977692365646362,12.893026129000251,0.14902472496032715,0.14830643199999827,205.73279809951782,202.7323034900004,0.14897751808166504,0.1482631420000189,205.67240977287292,202.67762636099997,0.03839467838406563,0.9880239285060047,0.9938597,0.9974682,0.95280534,0.90190905,0.9482709
22,0.13068181818181818,2816,80.107507712,8.7,1.587838464,3.75385862542588,0.16597437858581543,0.16244249499999341,225.94794344902039,215.87955380500006,0.010733366012573242,0.007967111999988674,19.988425731658936,12.90099324100024,0.15517377853393555,0.1544123529999979,205.88797187805176,202.8867158430004,0.15512371063232422,0.15436657300000434,205.82753348350525,202.83199293399997,0.03444894775748253,0.989581983520211,0.99247664,0.9983567,0.9668576,0.91537493,0.9524459
23,0.13636363636363635,2944,80.103460864,8.7,1.587838464,3.75385862542588,0.16411399841308594,0.16026413399998773,226.11205744743347,216.03981793900005,0.011442899703979492,0.008295183000001316,19.999868631362915,12.909288424000241,0.15260601043701172,0.15190700099998367,206.04057788848877,203.03862284400037,0.1525588035583496,0.15186430099998915,205.9800922870636,202.98385723499996,0.03564104810357094,0.9892415523120941,0.99204487,0.9985706,0.967418,0.903043,0.95043325
24,0.14204545454545456,3072,80.106881024,8.7,1.587838464,3.75385862542588,0.16374778747558594,0.15974690500001998,226.27580523490906,216.19956484400007,0.010788202285766602,0.007547393000010061,20.01065683364868,12.916835817000251,0.15289998054504395,0.15214426199997888,206.1934778690338,203.19076710600035,0.15285444259643555,0.15210267200001226,206.13294672966003,203.13595990699997,0.033895865082740784,0.9895794173833654,0.9936332,0.9982408,0.97609806,0.90242046,0.952435
25,0.14772727272727273,3200,80.109965312,8.7,1.587838464,3.75385862542588,0.1607511043548584,0.15678898399997365,226.43655633926392,216.35635382800004,0.01080012321472168,0.0075635620000014114,20.021456956863403,12.924399379000253,0.14989113807678223,0.1491695619999973,206.3433690071106,203.33993666800035,0.14984560012817383,0.14912882199999444,206.2827923297882,203.28508872899997,0.036706190556287766,0.9886616739898253,0.993539,0.99779534,0.9573236,0.9065696,0.9467573
26,0.1534090909090909,3328,80.124256256,8.7,1.587838464,3.75385862542588,0.17401504516601562,0.170065577999992,226.61057138442993,216.52641940600003,0.012115001678466797,0.008951673000012761,20.03357195854187,12.933351052000265,0.16183233261108398,0.16105082499998957,206.50520133972168,203.50098749300034,0.16178512573242188,0.16100796400002082,206.44457745552063,203.446096693,0.03255368024110794,0.9896828900777358,0.9944519,0.99817044,0.97417426,0.8935802,0.9502311
27,0.1590909090909091,3456,80.12118016,8.7,1.587838464,3.75385862542588,0.16881823539733887,0.1647361480000029,226.77938961982727,216.69115555400003,0.011240243911743164,0.007906903999980841,20.044812202453613,12.941257956000246,0.15751290321350098,0.1567685140000208,206.66271424293518,203.65775600700036,0.15746712684631348,0.15672675400000458,206.60204458236694,203.602823447,0.0334334522485733,0.9897857166661113,0.9926463,0.99813247,0.9523516,0.9189655,0.9502836
28,0.16477272727272727,3584,80.119517184,8.7,1.587838464,3.75385862542588,0.16725516319274902,0.16324849600002267,226.94664478302002,216.85440405000006,0.01087045669555664,0.0076252819999922394,20.05568265914917,12.948883238000239,0.15632081031799316,0.15556366399999888,206.81903505325317,203.81331967100036,0.15627360343933105,0.15552070399999707,206.75831818580627,203.758344151,0.03436779975891113,0.9898573248552331,0.99253595,0.99843603,0.97515523,0.9216877,0.9514338
29,0.17045454545454544,3712,80.122130432,8.7,1.587838464,3.75385862542588,0.16169333457946777,0.15754177599998798,227.1083381175995,217.01194582600004,0.011023998260498047,0.007530862999999499,20.066706657409668,12.956414101000238,0.15059566497802734,0.1499470429999974,206.9696307182312,203.96326671400035,0.15054774284362793,0.1499025930000073,206.9088659286499,203.908246744,0.03322700783610344,0.9896324258885733,0.99380046,0.9982554,0.9732022,0.9041078,0.9508176
30,0.17613636363636365,3840,80.130899968,8.7,1.587838464,3.75385862542588,0.16422438621520996,0.16055957500000773,227.2725625038147,217.17250540100005,0.011179208755493164,0.008234354000023814,20.07788586616516,12.964648455000262,0.15297627449035645,0.15226106100001857,207.12260699272156,204.11552777500037,0.15292978286743164,0.15221863099998245,207.06179571151733,204.06046537499998,0.037616144865751266,0.9884615532273483,0.99168175,0.9973701,0.974359,0.89887476,0.9505989
31,0.18181818181818182,3968,80.131923968,8.7,1.587838464,3.75385862542588,0.16447901725769043,0.16056389700000295,227.4370415210724,217.33306929800005,0.010979652404785156,0.007796963000004098,20.088865518569946,12.972445418000266,0.15343594551086426,0.15270743300001755,207.27604293823242,204.2682352080004,0.15338873863220215,0.1526648029999933,207.21518445014954,204.21313017799997,0.03915926441550255,0.9882624706416787,0.99333274,0.99765736,0.9606034,0.9053409,0.94811594
32,0.1875,4096,80.128499712,8.7,1.587838464,3.75385862542588,0.1677110195159912,0.1638122580000072,227.60475254058838,217.49688155600006,0.010793447494506836,0.0076490540000122564,20.099658966064453,12.980094472000278,0.15685391426086426,0.15610404399998856,207.4328968524933,204.42433925200038,0.15680909156799316,0.15606336400000487,207.37199354171753,204.36919354199998,0.03786143288016319,0.9884885073261797,0.9916905,0.99825025,0.9858181,0.90595204,0.94635487
