iter,epoch,first_entry,cpu_mem,cpu_mem_perc,gpu_mem,gpu_mem_perc,iteration_time,iteration_time_cpu,iteration_time_sum,iteration_time_sum_cpu,load_time,load_time_cpu,load_time_sum,load_time_sum_cpu,model_time,model_time_cpu,model_time_sum,model_time_sum_cpu,model_forward_time,model_forward_time_cpu,model_forward_time_sum,model_forward_time_sum_cpu,loss,accuracy,accuracy_class_0,accuracy_class_1,accuracy_class_2,accuracy_class_3,accuracy_class_4
0,0.005681818181818182,0,80.0666624,8.7,1.587838464,3.75385862542588,0.4407196044921875,0.2084459289999927,408.0060305595398,391.14406711599946,0.2726624011993408,0.04149643099998457,36.091678857803345,23.125644685000513,0.16791963577270508,0.16681778800000302,371.78171277046204,367.8537716410001,0.16785001754760742,0.16675286800000322,371.67166233062744,367.7538840970005,0.0345747284591198,0.988868015186603,0.9914398,0.9976553,0.9554298,0.9078024,0.9515388
1,0.011363636363636364,128,80.202522624,8.7,1.587838464,3.75385862542588,0.1520380973815918,0.1515025420000029,408.1580686569214,391.29556965799947,0.00011658668518066406,0.00011703000001261898,36.091795444488525,23.125761715000525,0.1518840789794922,0.15132887200002187,371.9335968494415,368.0051005130001,0.1518399715423584,0.15128854199997477,371.8235023021698,367.90517263900045,0.03388107940554619,0.9887580101853167,0.99243176,0.99818414,0.9493854,0.9006212,0.9512862
2,0.017045454545454544,256,80.249131008,8.8,1.587838464,3.75385862542588,0.17503905296325684,0.17074843000000328,408.33310770988464,391.46631808799947,0.012665510177612305,0.009074793999957365,36.10446095466614,23.134836509000483,0.1623063087463379,0.16161647600000606,372.09590315818787,368.1667169890001,0.1622600555419922,0.16157237600003782,371.9857623577118,368.0667450150005,0.03670823201537132,0.9881669148377537,0.9923566,0.99774235,0.9410785,0.9051724,0.9508741
3,0.022727272727272728,384,80.345657344,8.8,1.587838464,3.75385862542588,0.1482090950012207,0.14758774099999528,408.48131680488586,391.61390582899946,0.0001652240753173828,0.00011181000002125074,36.104626178741455,23.134948319000504,0.14800596237182617,0.1473498209999775,372.2439091205597,368.3140668100001,0.1479642391204834,0.14731158099999675,372.1337265968323,368.2140565960005,0.03169909864664078,0.9890060184444484,0.99265903,0.99799985,0.9823009,0.90722674,0.95110273
4,0.028409090909090908,512,80.316870656,8.8,1.587838464,3.75385862542588,0.18133926391601562,0.1732319590000202,408.6626560688019,391.7871377879995,0.026226043701171875,0.018768236000028082,36.13085222244263,23.153716555000532,0.15505027770996094,0.15440615300002491,372.39895939826965,368.4684729630001,0.15500473976135254,0.154364433000012,372.2887313365936,368.3684210290005,0.03163351118564606,0.9892776074607692,0.9929952,0.99831414,0.94359756,0.90654796,0.95279545
5,0.03409090909090909,640,80.387596288,8.8,1.587838464,3.75385862542588,0.14427566528320312,0.14373692999998866,408.8069317340851,391.9308747179995,0.0001533031463623047,0.00011127999999871463,36.13100552558899,23.15382783500053,0.14408493041992188,0.1435134299999845,372.5430443286896,368.6119863930001,0.14404034614562988,0.1434733400000141,372.43277168273926,368.5118943690005,0.03374223783612251,0.9885603925127668,0.99135727,0.9982914,0.97406447,0.8979991,0.948086
6,0.03977272727272727,768,80.332746752,8.8,1.587838464,3.75385862542588,0.17605805397033691,0.16790433900001744,408.9829897880554,392.0987790569995,0.02583599090576172,0.01831883699998116,36.15684151649475,23.172146672000512,0.15015697479248047,0.1495254120000027,372.69320130348206,368.7615118050001,0.15010380744934082,0.14948101200002384,372.5828754901886,368.66137538100054,0.033670444041490555,0.9887666730990766,0.9928499,0.9979268,0.9520658,0.9071479,0.9473398
7,0.045454545454545456,896,80.383545344,8.8,1.587838464,3.75385862542588,0.15297985076904297,0.15239054300002408,409.13596963882446,392.2511695999995,0.0001571178436279297,0.0001138000000082684,36.15699863433838,23.17226047200052,0.1527843475341797,0.1521613630000047,372.84598565101624,368.9136731680001,0.1527419090270996,0.1521230330000094,372.7356173992157,368.81349841400055,0.03164582699537277,0.989100007197215,0.99244434,0.9976647,0.9783324,0.8923888,0.9519508
8,0.05113636363636364,1024,80.328482816,8.8,1.587838464,3.75385862542588,0.1808760166168213,0.17257602000000816,409.3168456554413,392.4237456199995,0.02700638771057129,0.019404056999974273,36.18400502204895,23.191664529000494,0.15380525588989258,0.15311204300002146,372.9997909069061,369.06678521100014,0.15375924110412598,0.15307031300000062,372.8893766403198,368.96656872700055,0.03219892829656601,0.9892573661598464,0.99335355,0.99835944,0.9579005,0.8944941,0.9512129
9,0.056818181818181816,1152,80.3888128,8.8,1.587838464,3.75385862542588,0.15266156196594238,0.15207659300000387,409.4695072174072,392.5758222129995,0.00010633468627929688,0.00010665999997172548,36.18411135673523,23.191771189000466,0.15251994132995605,0.15191564299999527,373.1523108482361,369.21870085400013,0.15247726440429688,0.15187735299997485,373.0418539047241,369.1184460800005,0.03245643526315689,0.9890201274994219,0.9931254,0.99801517,0.97982436,0.90114945,0.95219135
