iter,epoch,first_entry,cpu_mem,cpu_mem_perc,gpu_mem,gpu_mem_perc,iteration_time,iteration_time_cpu,iteration_time_sum,iteration_time_sum_cpu,load_time,load_time_cpu,load_time_sum,load_time_sum_cpu,model_time,model_time_cpu,model_time_sum,model_time_sum_cpu,model_forward_time,model_forward_time_cpu,model_forward_time_sum,model_forward_time_sum_cpu,loss,accuracy,accuracy_class_0,accuracy_class_1,accuracy_class_2,accuracy_class_3,accuracy_class_4
0,0.005681818181818182,0,80.0090112,8.7,1.587838464,3.75385862542588,0.37679195404052734,0.20543263100000075,20.107436656951904,17.29047625300001,0.19904279708862305,0.02892017899999999,1.768507957458496,1.065694279000014,0.17760872840881348,0.1763793019999973,18.3336021900177,16.21788273200001,0.17753338813781738,0.17630771199999984,18.329158306121826,16.21387638100001,0.03657015785574913,0.9884229721001307,0.99169254,0.9971446,0.94375664,0.9247282,0.9489934
1,0.011363636363636364,128,80.065814528,8.7,1.587838464,3.75385862542588,0.16423368453979492,0.16049122500000124,20.2716703414917,17.45096747800001,0.011389732360839844,0.008323792999998858,1.779897689819336,1.0740180720000128,0.15275955200195312,0.15209028199999963,18.486361742019653,16.36997301400001,0.15271401405334473,0.15204919199999978,18.48187232017517,16.36592557300001,0.03864894434809685,0.9882754044255726,0.99302125,0.9972863,0.9548084,0.9200122,0.9479998
2,0.017045454545454544,256,80.05892096,8.7,1.587838464,3.75385862542588,0.18764901161193848,0.17969190999999896,20.459319353103638,17.63065938800001,0.025867462158203125,0.018570035999999845,1.805765151977539,1.0925881080000126,0.16171765327453613,0.16106197400000255,18.64807939529419,16.531034988000012,0.16167235374450684,0.16102075399999904,18.643544673919678,16.526946327000008,0.03892756626009941,0.9880320392469986,0.9934901,0.99706477,0.9300437,0.9334432,0.94799864
3,0.022727272727272728,384,80.11649024,8.7,1.587838464,3.75385862542588,0.1485121250152588,0.14803937099999942,20.607831478118896,17.778698759000008,0.00010132789611816406,0.00012030999999979031,1.8058664798736572,1.0927084180000124,0.1483762264251709,0.14788496099999904,18.79645562171936,16.67891994900001,0.1483311653137207,0.14784469099999953,18.7918758392334,16.674791018000008,0.03428594395518303,0.988624804207973,0.99423367,0.9972156,0.9687028,0.91599494,0.94831556
4,0.028409090909090908,512,80.102264832,8.7,1.587838464,3.75385862542588,0.16940689086914062,0.16527740700000138,20.777238368988037,17.94397616600001,0.013958215713500977,0.010472904000000227,1.8198246955871582,1.1031813220000126,0.1553800106048584,0.15474023300000184,18.95183563232422,16.833660182000013,0.15533232688903809,0.15469694300000114,18.947208166122437,16.82948796100001,0.036212168633937836,0.988940341888763,0.9922434,0.99792385,0.9430894,0.93118244,0.9512741
5,0.03409090909090909,640,80.101801984,8.7,1.587838464,3.75385862542588,0.15566611289978027,0.15183429100000012,20.932904481887817,18.09581045700001,0.010436058044433594,0.0071736320000006515,1.8302607536315918,1.1103549540000133,0.14516639709472656,0.14460212900000258,19.097002029418945,16.978262311000016,0.14512062072753906,0.14456088900000097,19.092328786849976,16.97404885000001,0.030663758516311646,0.9891874673189848,0.99458265,0.99807185,0.975917,0.93109673,0.9439101
6,0.03977272727272727,768,80.05906432,8.7,1.587838464,3.75385862542588,0.1755681037902832,0.16779856900000212,21.1084725856781,18.26360902600001,0.025511741638183594,0.01827168599999851,1.8557724952697754,1.1286266400000118,0.149993896484375,0.14946837300000126,19.24699592590332,17.127730684000017,0.1499474048614502,0.14942646300000106,19.242276191711426,17.12347531300001,0.03530491515994072,0.9884333573086796,0.9944423,0.9970203,0.9606511,0.9217268,0.9434628
7,0.045454545454545456,896,80.108638208,8.7,1.587838464,3.75385862542588,0.15309691429138184,0.15258313200000018,21.261569499969482,18.416192158000012,0.00010061264038085938,0.00011961999999954287,1.8558731079101562,1.1287462600000113,0.15296244621276855,0.15243021200000229,19.39995837211609,17.28016089600002,0.15291953086853027,0.1523911120000001,19.395195722579956,17.27586642500001,0.03541942685842514,0.9887780265236314,0.99409765,0.9970754,0.96362936,0.9130729,0.94758976
8,0.05113636363636364,1024,80.099274752,8.7,1.587838464,3.75385862542588,0.16730237007141113,0.16359770499999726,21.428871870040894,18.57978986300001,0.013360023498535156,0.01028461299999961,1.8692331314086914,1.139030873000011,0.15387296676635742,0.15324912200000185,19.553831338882446,17.43341001800002,0.1538255214691162,0.153206002000001,19.549021244049072,17.429072427000012,0.033373624086380005,0.9890478838477711,0.993663,0.9977728,0.9531621,0.91475683,0.9498744
9,0.056818181818181816,1152,80.100540416,8.7,1.587838464,3.75385862542588,0.1636826992034912,0.15979950500000228,21.592554569244385,18.73958936800001,0.01066136360168457,0.007397002000001152,1.879894495010376,1.146427875000012,0.15295958518981934,0.15234523299999836,19.706790924072266,17.58575525100002,0.15291523933410645,0.15230471300000303,19.70193648338318,17.581377140000015,0.033204782754182816,0.9889579516155044,0.993828,0.99779,0.96439594,0.9230652,0.95009345
10,0.0625,1280,80.051740672,8.7,1.587838464,3.75385862542588,0.17380237579345703,0.16658952499999913,21.766356945037842,18.90617889300001,0.025037288665771484,0.01841382499999966,1.9049317836761475,1.1648417000000117,0.14869904518127441,0.14811423999999818,19.85548996925354,17.733869491000018,0.1486506462097168,0.14807038000000006,19.850587129592896,17.729447520000015,0.03666120022535324,0.9881085808496347,0.9942771,0.9972453,0.88292134,0.9175227,0.94829243
11,0.06818181818181818,1408,80.110559232,8.7,1.587838464,3.75385862542588,0.15991783142089844,0.1593957760000002,21.92627477645874,19.06557466900001,0.00011324882507324219,0.00011349100000046519,1.9050450325012207,1.1649551910000122,0.15976953506469727,0.15922660500000063,20.015259504318237,17.89309609600002,0.1597273349761963,0.15918878499999778,20.010314464569092,17.888636305000013,0.0323554128408432,0.9888633587181438,0.9947108,0.99757737,0.9470491,0.9269799,0.9492793
12,0.07386363636363637,1536,80.104230912,8.7,1.587838464,3.75385862542588,0.16476106643676758,0.1609853060000006,22.091035842895508,19.22655997500001,0.013375520706176758,0.010240243999998455,1.9184205532073975,1.1751954350000107,0.1513195037841797,0.15068406199999984,20.166579008102417,18.04378015800002,0.15127348899841309,0.15064267200000003,20.161587953567505,18.039278977000013,0.037020713090896606,0.988613967627677,0.99533087,0.99722177,0.95055443,0.93003136,0.9469083
13,0.07954545454545454,1664,80.10827776,8.7,1.587838464,3.75385862542588,0.15337228775024414,0.14961715300000122,22.244408130645752,19.376177128000013,0.010457038879394531,0.007284784000002986,1.928877592086792,1.1824802190000137,0.14285016059875488,0.14227125900000104,20.309429168701172,18.18605141700002,0.14280438423156738,0.14222989900000016,20.304392337799072,18.181508876000013,0.03189637139439583,0.9895348504013721,0.99456143,0.99802274,0.9584071,0.9039207,0.9520022
14,0.08522727272727272,1792,80.066768896,8.7,1.587838464,3.75385862542588,0.17582249641418457,0.1685423400000019,22.420230627059937,19.544719468000014,0.02506709098815918,0.018407798000001918,1.9539446830749512,1.2008880170000156,0.15069246292114258,0.1500766719999973,20.460121631622314,18.336128089000017,0.15064597129821777,0.15003430200000167,20.45503830909729,18.331543178000015,0.030547523871064186,0.9894071298164697,0.99532455,0.9976897,0.94934297,0.9289549,0.9477967
15,0.09090909090909091,1920,80.120303616,8.7,1.587838464,3.75385862542588,0.14864420890808105,0.14810413200000028,22.568874835968018,19.692823600000015,0.000148773193359375,0.00010848099999805072,1.9540934562683105,1.2009964980000136,0.14845538139343262,0.14788182100000213,20.608577013015747,18.48400991000002,0.14840006828308105,0.14783119099999809,20.60343837738037,18.479374369000013,0.03569689765572548,0.9884819464216384,0.99615777,0.99702966,0.9602195,0.9077193,0.94736385
16,0.09659090909090909,2048,80.110854144,8.7,1.587838464,3.75385862542588,0.16747403144836426,0.1638544070000023,22.736348867416382,19.856678007000017,0.013491630554199219,0.010373713999999978,1.9675850868225098,1.2113702120000136,0.15391230583190918,0.15341586299999932,20.762489318847656,18.637425773000018,0.15386605262756348,0.15337371300000058,20.757304430007935,18.632748082000013,0.046728432178497314,0.9869741679255213,0.9934888,0.99680334,0.90144324,0.8923606,0.94584703
17,0.10227272727272728,2176,80.10774528,8.7,1.587838464,3.75385862542588,0.16046810150146484,0.15673225300000126,22.896816968917847,20.01341026000002,0.010524511337280273,0.00739422200000206,1.97810959815979,1.2187644340000157,0.14988255500793457,0.14928093099999984,20.91237187385559,18.786706704000018,0.14983677864074707,0.1492393610000029,20.90714120864868,18.781987443000016,0.03682383522391319,0.9880562801668255,0.99406236,0.99734014,0.953315,0.89085364,0.94373333
18,0.10795454545454546,2304,80.071069696,8.7,1.587838464,3.75385862542588,0.17600059509277344,0.1680573489999979,23.07281756401062,20.181467609000016,0.026238203048706055,0.01885718700000183,2.004347801208496,1.2376216210000175,0.14969992637634277,0.14914259200000046,21.062071800231934,18.93584929600002,0.14965391159057617,0.14910079200000226,21.056795120239258,18.93108823500002,0.03518271446228027,0.9883800941566141,0.9938073,0.99774516,0.96247,0.8920224,0.94686764
19,0.11363636363636363,2432,80.128323584,8.7,1.587838464,3.75385862542588,0.15765905380249023,0.1570619750000013,23.23047661781311,20.338529584000018,0.0001583099365234375,0.00010538999999809562,2.0045061111450195,1.2377270110000156,0.15746331214904785,0.1568347050000014,21.21953511238098,19.09268400100002,0.15741991996765137,0.15679545500000103,21.21421504020691,19.08788369000002,0.034885160624980927,0.9885458195021324,0.9949059,0.99676824,0.9676946,0.9160432,0.95029616
