iter,epoch,first_entry,cpu_mem,cpu_mem_perc,gpu_mem,gpu_mem_perc,iteration_time,iteration_time_cpu,iteration_time_sum,iteration_time_sum_cpu,load_time,load_time_cpu,load_time_sum,load_time_sum_cpu,model_time,model_time_cpu,model_time_sum,model_time_sum_cpu,model_forward_time,model_forward_time_cpu,model_forward_time_sum,model_forward_time_sum_cpu,loss,accuracy,accuracy_class_0,accuracy_class_1,accuracy_class_2,accuracy_class_3,accuracy_class_4
0,0.005681818181818182,0,80.208392192,8.7,1.587838464,3.75385862542588,0.36626696586608887,0.17281444900004317,306.61061573028564,293.50339137300017,0.2064070701599121,0.013851554999973814,27.030133724212646,17.29222430800053,0.15971660614013672,0.1588264139999751,279.48109459877014,276.0870095220005,0.15964913368225098,0.15876378400002977,279.3984625339508,276.0120895749997,0.038431622087955475,0.9871449501394206,0.99347794,0.9961232,0.9384507,0.88523465,0.94516706
1,0.011363636363636364,128,80.244146176,8.7,1.587838464,3.75385862542588,0.17921018600463867,0.17072973899996668,306.7898259162903,293.67412111200014,0.025613784790039062,0.01785329599999841,27.055747509002686,17.31007760400053,0.1535022258758545,0.15279054300003736,279.634596824646,276.23980006500057,0.15345025062561035,0.15274273300002505,279.5519127845764,276.16483230799975,0.037227023392915726,0.9873763565989526,0.9929048,0.9975587,0.9322126,0.8898652,0.94496727
2,0.017045454545454544,256,80.298606592,8.8,1.587838464,3.75385862542588,0.1750013828277588,0.17071292800000037,306.96482729911804,293.84483404000014,0.012607336044311523,0.009009862000027624,27.068354845046997,17.319087466000557,0.16232752799987793,0.1616409659999931,279.7969243526459,276.40144103100056,0.1622788906097412,0.16159634600001027,279.71419167518616,276.32642865399976,0.04165992885828018,0.9867821921060014,0.99176764,0.99717075,0.92254835,0.89997464,0.94589263
3,0.022727272727272728,384,80.35936256,8.8,1.587838464,3.75385862542588,0.14978909492492676,0.14911883100000978,307.11461639404297,293.99395287100015,0.00013899803161621094,0.00010421000001770153,27.068493843078613,17.319191676000575,0.1496143341064453,0.14891976099994508,279.9465386867523,276.5503607920005,0.14956951141357422,0.1488792910000143,279.86376118659973,276.47530794499977,0.0363587960600853,0.9874949879216318,0.9937088,0.99671125,0.96352255,0.8970443,0.94536173
4,0.028409090909090908,512,80.346959872,8.8,1.587838464,3.75385862542588,0.1689915657043457,0.16551206799999818,307.2836079597473,294.15946493900015,0.013336181640625,0.010525954999991427,27.08183002471924,17.329717631000566,0.15557503700256348,0.15492401299997027,280.1021137237549,276.7052848050005,0.15552425384521484,0.1548778730000322,280.01928544044495,276.6301858179998,0.03610889986157417,0.9881369677172426,0.9928125,0.9976188,0.9295393,0.89796567,0.9494749
5,0.03409090909090909,640,80.313757696,8.8,1.587838464,3.75385862542588,0.17154335975646973,0.16378216499998643,307.4551513195038,294.32324710400013,0.025234222412109375,0.018128566000029878,27.107064247131348,17.347846197000596,0.14624357223510742,0.1455926390000286,280.24835729599,276.8508774440005,0.1461951732635498,0.1455483089999916,280.1654806137085,276.7757341269998,0.03598839417099953,0.9877550120907235,0.99297,0.9977004,0.96758056,0.8976982,0.9418222
6,0.03977272727272727,768,80.329662464,8.8,1.587838464,3.75385862542588,0.16124534606933594,0.15757651499995973,307.6163966655731,294.4808236190001,0.010784149169921875,0.007742843000016819,27.11784839630127,17.355589040000613,0.15039610862731934,0.1497726520000242,280.3987534046173,277.0006500960005,0.15034794807434082,0.14972853199998326,280.31582856178284,276.9254626589998,0.03684668987989426,0.9875932455796673,0.99281836,0.99763745,0.95689505,0.89256895,0.94041884
7,0.045454545454545456,896,80.360054784,8.8,1.587838464,3.75385862542588,0.15415596961975098,0.15343887300002734,307.77055263519287,294.6342624920001,0.00014543533325195312,0.0001657399999999143,27.11799383163452,17.355754780000613,0.15397405624389648,0.153237052999998,280.5527274608612,277.1538871490005,0.1539304256439209,0.15319814299999734,280.46975898742676,277.0786608019998,0.03771783784031868,0.9869219026406203,0.99174863,0.99658054,0.9597601,0.8830607,0.943446
8,0.05113636363636364,1024,80.17944576,8.7,1.587838464,3.75385862542588,0.16842961311340332,0.16495031499999868,307.9389822483063,294.7992128070001,0.014043569564819336,0.01121206200002689,27.13203740119934,17.36696684200064,0.15431618690490723,0.15367282299996532,280.7070436477661,277.3075599720005,0.1542668342590332,0.15362766300000885,280.6240258216858,277.2322884649998,0.03725530579686165,0.9874139218135836,0.99363357,0.99681556,0.94824135,0.87506986,0.9461748
9,0.056818181818181816,1152,80.149082112,8.7,1.587838464,3.75385862542588,0.17806673049926758,0.17062469799998325,308.11704897880554,294.9698375050001,0.02478337287902832,0.01801691500003244,27.15682077407837,17.384983757000672,0.1532137393951416,0.15254195300002493,280.86025738716125,277.4601019250005,0.15316152572631836,0.15249431299997696,280.7771873474121,277.38478277799976,0.034820087254047394,0.9882351569649619,0.9948475,0.99721843,0.985521,0.88567054,0.9472392
10,0.0625,1280,80.121389056,8.7,1.587838464,3.75385862542588,0.15900325775146484,0.1552403740000159,308.276052236557,295.1250778790001,0.01027536392211914,0.007238233000009586,27.16709613800049,17.39222199000068,0.14866232872009277,0.14794121100004531,281.00891971588135,277.60804313600056,0.14861273765563965,0.14789593099999365,280.92580008506775,277.53267870899975,0.042346399277448654,0.986318072317635,0.9930535,0.99606663,0.89797753,0.8733066,0.9457712
11,0.06818181818181818,1408,80.198770688,8.7,1.587838464,3.75385862542588,0.16085410118103027,0.1601354649999962,308.43690633773804,295.2852133440001,0.00014901161193847656,0.00012132000000519838,27.167245149612427,17.392343310000687,0.16066837310791016,0.15992997500001138,281.16958808898926,277.7679731110006,0.16062331199645996,0.15988936500002637,281.0864233970642,277.6925680739998,0.03635481745004654,0.9874132368305163,0.99429464,0.9972239,0.9362015,0.88724834,0.945679
12,0.07386363636363637,1536,80.204288,8.7,1.587838464,3.75385862542588,0.16458463668823242,0.16124284599999328,308.60149097442627,295.4464561900001,0.01296687126159668,0.01030253400000447,27.180212020874023,17.40264584400069,0.15155267715454102,0.1508788120000304,281.3211407661438,277.9188519230006,0.1515030860900879,0.15083327199999985,281.2379264831543,277.8434013459998,0.04048069566488266,0.9869640462844284,0.9946199,0.99657696,0.9256499,0.8936297,0.9443681
13,0.07954545454545454,1664,80.172322816,8.7,1.587838464,3.75385862542588,0.16603994369506836,0.15906090599997924,308.76753091812134,295.6055170960001,0.022786378860473633,0.01645560600002227,27.202998399734497,17.419101450000714,0.14318513870239258,0.14254133000002867,281.4643259048462,278.06139325300063,0.14313411712646484,0.14249513999999408,281.38106060028076,277.9858964859998,0.036114271730184555,0.9878073741132357,0.99351436,0.9972834,0.95,0.87175065,0.9482176
14,0.08522727272727272,1792,80.175104,8.7,1.587838464,3.75385862542588,0.16361212730407715,0.15971375399999488,308.9311430454254,295.7652308500001,0.01206064224243164,0.00881705099999408,27.21505904197693,17.427918501000708,0.15148162841796875,0.15083136300000888,281.61580753326416,278.21222461600064,0.15143465995788574,0.15078829300000507,281.53249526023865,278.1366847789998,0.03418422117829323,0.988217545882579,0.9934003,0.99750674,0.9599407,0.9038522,0.94492906
15,0.09090909090909091,1920,80.226410496,8.7,1.587838464,3.75385862542588,0.149247407913208,0.14855485999999019,309.0803904533386,295.91378571000007,0.00010585784912109375,0.00011998000002222398,27.21516489982605,17.42803848100073,0.1491074562072754,0.14840015999999423,281.76491498947144,278.36062477600063,0.1490635871887207,0.14836049000001594,281.68155884742737,278.2850452689998,0.03870580717921257,0.986994654109964,0.99574184,0.9967412,0.959305,0.85879594,0.9434329
16,0.09659090909090909,2048,80.220930048,8.7,1.587838464,3.75385862542588,0.16761231422424316,0.16402764800000114,309.24800276756287,296.07781335800007,0.013389110565185547,0.010580054000001837,27.228554010391235,17.43861853500073,0.15415668487548828,0.15338534400001436,281.9190716743469,278.51401012000065,0.15410780906677246,0.15334093399997073,281.83566665649414,278.43838620299977,0.04238921031355858,0.9865141654267422,0.9930049,0.9971651,0.9035321,0.8814677,0.9426256
17,0.10227272727272728,2176,80.169394176,8.7,1.587838464,3.75385862542588,0.1775209903717041,0.16932545800000298,309.42552375793457,296.2471388160001,0.026706457138061523,0.019263287000001128,27.255260467529297,17.457881822000733,0.15074849128723145,0.1500013710000303,282.06982016563416,278.6640114910007,0.15070009231567383,0.14995715099996687,281.9863667488098,278.58834335399973,0.03908776491880417,0.987021431137631,0.99340945,0.9970892,0.93605334,0.8660061,0.9418914
18,0.10795454545454546,2304,80.175669248,8.7,1.587838464,3.75385862542588,0.1607341766357422,0.15670031500002324,309.5862579345703,296.4038391310001,0.010701894760131836,0.007498673999975836,27.26596236228943,17.46538049600071,0.14996957778930664,0.14914325099999814,282.21978974342346,278.8131547420007,0.14992713928222656,0.14910504099998434,282.13629388809204,278.7374483949997,0.0396716371178627,0.9868289591845462,0.9929123,0.9972091,0.951932,0.843915,0.94477844
