iter,epoch,first_entry,cpu_mem,cpu_mem_perc,gpu_mem,gpu_mem_perc,iteration_time,iteration_time_cpu,iteration_time_sum,iteration_time_sum_cpu,load_time,load_time_cpu,load_time_sum,load_time_sum_cpu,unwrap_time,unwrap_time_cpu,unwrap_time_sum,unwrap_time_sum_cpu,write_time,write_time_cpu,write_time_sum,write_time_sum_cpu,model_time,model_time_cpu,model_time_sum,model_time_sum_cpu,model_forward_time,model_forward_time_cpu,model_forward_time_sum,model_forward_time_sum_cpu,accuracy,loss,num_losses,uresnet_loss,uresnet_accuracy,uresnet_accuracy_class_0,uresnet_accuracy_class_1,uresnet_accuracy_class_2,uresnet_accuracy_class_3,uresnet_accuracy_class_4,ppn_loss,ppn_accuracy,ppn_mask_loss,ppn_mask_accuracy,ppn_type_loss,ppn_type_accuracy,ppn_reg_loss,ppn_classify_endpoints_loss,ppn_classify_endpoints_accuracy,ppn_mask_loss_layer_0,ppn_mask_accuracy_layer_0,ppn_mask_loss_layer_1,ppn_mask_accuracy_layer_1,ppn_mask_loss_layer_2,ppn_mask_accuracy_layer_2,ppn_mask_loss_layer_3,ppn_mask_accuracy_layer_3,graph_spice_loss,graph_spice_accuracy,graph_spice_iou,grappa_shower_node_accuracy,grappa_shower_node_loss,grappa_shower_node_count,grappa_shower_edge_accuracy,grappa_shower_edge_loss,grappa_shower_edge_count,grappa_shower_loss,grappa_shower_accuracy,grappa_track_edge_accuracy,grappa_track_edge_loss,grappa_track_edge_count,grappa_track_loss,grappa_track_accuracy,grappa_inter_node_type_accuracy,grappa_inter_node_type_loss,grappa_inter_node_type_count,grappa_inter_node_primary_accuracy,grappa_inter_node_primary_loss,grappa_inter_node_primary_count,grappa_inter_node_orient_accuracy,grappa_inter_node_orient_loss,grappa_inter_node_orient_count,grappa_inter_edge_accuracy,grappa_inter_edge_loss,grappa_inter_edge_count,grappa_inter_loss,grappa_inter_accuracy
0,0.16666666666666666,0,86.994944,9.4,0.218527744,0.5166282813446561,0.9834089279174805,2.705525475,3.517327308654785,7.2609751199999994,0.6141650676727295,0.010476762999999778,1.1227459907531738,0.015452876999999532,0.0011267662048339844,0.0011231609999988734,0.002382516860961914,0.002370690999997649,0.06514739990234375,0.06359062100000124,0.20199942588806152,0.19286226700000242,0.3027534484863281,2.63012608,1.852717638015747,6.949966586,0.30266380310058594,2.6300404900000007,1.8525359630584717,6.949790886000001,0.9857742190361023,0.6847710013389587,5,0.013634096831083298,0.9955116696588869,1.0,0.99848336,1.0,0.9333334,0.96000004,0.36104944348335266,0.9781405925750732,0.14275076985359192,0.9631305932998657,0.008564257062971592,0.9931506514549255,0.09047968685626984,0.11925473064184189,0.9565216898918152,0.1771218478679657,0.9506849646568298,0.19603866338729858,0.9546875357627869,0.14566655457019806,0.9704890251159668,0.05217597633600235,0.9766607284545898,0.1625751107931137,0.997600793838501,0.6951219439506531,1.0,1.1920928244535389e-07,2,1.0,0.0,0,5.9604641222676946e-08,1.0,1.0,0.0950157642364502,18,0.0950157642364502,1.0,0.7777777777777778,0.16460230946540833,9,1.0,0.03955262899398804,9,1.0,0.005097586195915937,7,1.0,0.0007336529670283198,18,0.052496545016765594,0.9444444444444444
1,0.3333333333333333,1,87.008137216,9.4,0.218527744,0.5166282813446561,0.298198938369751,0.9467488129999992,3.815526247024536,8.207723932999999,0.0003712177276611328,0.0004415410000007114,1.123117208480835,0.015894418000000243,0.0012733936309814453,0.0012695100000001958,0.0036559104919433594,0.0036402009999978446,0.08350753784179688,0.08289887900000004,0.2855069637298584,0.27576114600000246,0.21291589736938477,0.8620166229999988,2.065633535385132,7.811983208999999,0.2128455638885498,0.861948743000001,2.0653815269470215,7.811739629000002,0.9713177680969238,1.427692174911499,5,0.031209995970129967,0.9882473173224323,0.96648043,0.9978319,1.0,0.96835446,0.96106553,0.716855525970459,0.9551537036895752,0.28506550192832947,0.9248907566070557,0.021337293088436127,0.9854167103767395,0.410283625125885,0.00016909521946217865,1.0,0.3845290541648865,0.8939856886863708,0.37941181659698486,0.904569149017334,0.2944372296333313,0.9316672086715698,0.08188394457101822,0.9693408608436584,0.2743059992790222,0.9986656904220581,0.5068492889404297,1.0,0.007714353036135435,20,0.9594017094017094,0.1090293675661087,468,0.05837186053395271,0.9797008547008548,1.0,3.784880163948401e-06,4,3.784880163948401e-06,1.0,0.8695652173913043,0.24005670845508575,23,0.9565217391304348,0.11931909620761871,23,0.8,0.9920932054519653,5,1.0,0.03631088510155678,106,0.34694498777389526,0.9065217391304348
2,0.5,2,87.022374912,9.4,0.218527744,0.5166282813446561,0.22136950492858887,0.6684812159999982,4.036895751953125,8.876205148999997,0.0005359649658203125,0.0006083600000010847,1.1236531734466553,0.016502778000001328,0.0011146068572998047,0.0011079400000006956,0.004770517349243164,0.00474814099999854,0.06539559364318848,0.06478676200000066,0.3509025573730469,0.3405479080000031,0.1542072296142578,0.6018655039999992,2.2198407649993896,8.413848712999998,0.15412664413452148,0.6017879530000005,2.219508171081543,8.413527582000002,0.9924432635307312,0.6116214990615845,5,0.028164701536297798,0.990983927871423,1.0,0.9964758,1.0,0.98561156,0.85227275,0.2856830060482025,0.9811679124832153,0.173138827085495,0.9623358249664307,0.00044690314098261297,0.9999999403953552,0.09600240737199783,0.016094855964183807,0.9848484992980957,0.34194567799568176,0.9291552901268005,0.18957115709781647,0.9613180756568909,0.12657007575035095,0.9702380895614624,0.03446834906935692,0.9886319041252136,0.20082378387451172,0.9988677501678467,0.5882353186607361,1.0,7.629386118424009e-07,5,1.0,0.03309344872832298,18,0.016547106206417084,1.0,1.0,0.0012132064439356327,2,0.0012132064439356327,1.0,1.0,0.07109405100345612,11,1.0,0.04509355500340462,11,1.0,0.0343778170645237,4,0.9090909090909091,0.16619355976581573,22,0.07918974757194519,0.9772727272727273
3,0.6666666666666666,3,87.023091712,9.4,0.218527744,0.5166282813446561,0.24036145210266113,0.717978402,4.277257204055786,9.594183550999997,0.00034618377685546875,0.00039922999999930653,1.1239993572235107,0.016902008000000635,0.0012040138244628906,0.0012146299999997723,0.005974531173706055,0.0059627709999983125,0.07205677032470703,0.07143731400000064,0.4229593276977539,0.41198522200000376,0.1666243076324463,0.644800587999999,2.386465072631836,9.058649300999997,0.16654038429260254,0.6447234480000006,2.3860485553741455,9.058251030000003,0.9670484662055969,2.0353803634643555,5,0.03550449386239052,0.989509498157074,0.9900621,0.9974282,1.0,0.8867925,0.9437086,1.7116732597351074,0.9236767292022705,0.22929200530052185,0.9026893973350525,0.35602232813835144,0.9446640610694885,0.5812432765960693,0.5451157689094543,0.9166666865348816,0.30621102452278137,0.8407871127128601,0.2856236696243286,0.8572874665260315,0.23747554421424866,0.9299781322479248,0.08785782009363174,0.9827048182487488,0.056742675602436066,0.9988868236541748,0.8421052694320679,1.0,0.00013989185390528291,13,1.0,0.006381071172654629,120,0.0032604814041405916,1.0,0.9333333333333333,0.1302156150341034,30,0.1302156150341034,0.9333333333333333,0.8571428571428571,0.2288709133863449,14,0.9285714285714286,0.09121984988451004,14,1.0,0.07113215327262878,8,1.0,0.0007123352261260152,50,0.09798381477594376,0.9464285714285714
4,0.8333333333333334,4,87.0245376,9.4,0.218527744,0.5166282813446561,0.27355313301086426,0.8276458469999994,4.55081033706665,10.421829397999996,0.0019338130950927734,0.0017810910000015667,1.1259331703186035,0.0186830990000022,0.00124359130859375,0.0012493300000002705,0.007218122482299805,0.007212100999998583,0.0716714859008789,0.07000917399999906,0.4946308135986328,0.4819943960000028,0.19858598709106445,0.7544923720000014,2.5850510597229004,9.813141672999999,0.198516845703125,0.7544260119999997,2.5845654010772705,9.812677042000002,0.9936105012893677,1.4108730554580688,5,0.04153142496943474,0.9871985710032748,0.99947864,0.9984326,1.0,1.0,0.9482323,1.2706387042999268,0.9489063620567322,0.25400131940841675,0.8978127241134644,0.00032356573501601815,1.0,0.08706627786159515,0.9292476177215576,0.6470588445663452,0.3722270727157593,0.8308457732200623,0.34328681230545044,0.8581081032752991,0.26134753227233887,0.9210525751113892,0.03914380446076393,0.9812444448471069,0.0165117084980011,1.0,1.0,1.0,0.009208659641444683,28,1.0,0.017049718648195267,628,0.013129189610481262,1.0,1.0,0.0,0,0.0,1.0,1.0,0.2158201038837433,6,1.0,0.019655518233776093,6,1.0,0.020871881395578384,1,1.0,0.01990065909922123,18,0.06906203925609589,1.0
5,1.0,5,87.024267264,9.4,0.218527744,0.5166282813446561,0.2536776065826416,0.8361802910000016,4.804487943649292,11.258009688999998,0.00036263465881347656,0.0004103399999983992,1.126295804977417,0.0190934390000006,0.0012333393096923828,0.0012254710000014768,0.008451461791992188,0.00843757200000006,0.07526206970214844,0.07455383599999976,0.5698928833007812,0.5565482320000026,0.17670392990112305,0.7598781139999993,2.7617549896240234,10.573019786999998,0.1766364574432373,0.7598131640000005,2.761201858520508,10.572490206000003,0.9804420471191406,1.5227432250976562,5,0.031259093433618546,0.9895345634811347,0.9914586,0.9993243,1.0,0.972973,0.9611487,1.0938328504562378,0.9601147770881653,0.2607179880142212,0.9202295541763306,0.0007836090517230332,1.0,0.15796957910060883,0.6743616461753845,0.8787878751754761,0.3835185468196869,0.8714285492897034,0.29982882738113403,0.9036243557929993,0.2677239179611206,0.9361598491668701,0.0918007344007492,0.96970534324646,0.17754289507865906,0.9994751811027527,0.692307710647583,1.0,0.0002932982170023024,22,0.9629629629629629,0.07346206903457642,648,0.03687768429517746,0.9814814814814814,1.0,0.002146202139556408,2,0.002146202139556408,1.0,0.8571428571428571,0.1993233561515808,14,0.9285714285714286,0.5179669260978699,14,1.0,0.00010293110244674608,4,1.0,0.006944747641682625,92,0.1810844987630844,0.9464285714285714
