,index,id,attach_dist,is_attached,is_contained,is_matched,match_ids,match_overlaps,ke
658,899,18,1.2368591585838717,True,1,1,[ 2 14],[0.8360656  0.01271186],46.38934874442804
659,901,19,0.8999735518922176,True,1,1,[3],[0.08551724],38.38832419893442
660,902,25,1.5297303925844445,True,1,1,[ 0 17],[0.41304347 0.003003  ],32.19798705221493
661,902,30,1.3747201054380795,True,1,1,[4],[0.7105263],28.414773171196405
662,903,31,0.30001068115234375,True,1,1,[6],[0.8896552],47.8904581290406
663,904,9,1.4071374158009913,True,1,1,[3],[0.91847825],50.282064517072776
664,905,18,0.3000107059867272,True,1,1,[ 2  3  1 29],[0.2777778  0.15447155 0.09589041 0.01      ],35.85625884069964
665,906,37,0.4242575950931961,True,1,1,[9],[0.78846157],45.535750330631245
666,907,16,0.2999267578125,True,1,1,[ 7 24],[0.8214286  0.00196271],25.8296356452176
667,907,23,0.5195764839228011,True,1,1,[ 6 30],[0.6781609  0.03225806],50.47590566071898
668,907,24,0.42421444001344266,True,1,1,[ 8 26],[0.6958763  0.00313972],34.828355284822166
669,908,12,0.29998779917781976,True,0,1,[ 9 44],[0.8082192  0.00153767],48.855871425558156
670,908,19,0.2999877945210174,True,1,1,[ 8 32],[0.5686275  0.00283286],37.93833495881264
671,909,17,0.734873086762515,True,1,1,[6],[0.875],51.58761149868914
672,910,13,0.29998779490908434,True,1,1,[13  8 32],[0.6330275  0.09090909 0.00244499],27.469078845184747
673,913,31,0.29992675936508334,True,1,1,[8],[0.68421054],42.293711027122335
674,914,14,0.29998779296875,True,1,1,[ 2 13],[0.8551724  0.00188324],35.56572310273757
675,914,17,0.300048828125,True,1,1,[1],[0.7258065],22.74604837941
676,918,25,1.7233677315274023,True,1,1,[20  2],[0.35869566 0.29192546],44.49716489863454
677,918,27,0.2999878178050282,True,1,1,[ 8 28],[0.8979592  0.00098361],47.078232903554174
678,922,7,0.29998779335681686,True,1,1,[ 8  2 20],[0.5        0.25333333 0.0015444 ],36.43558089032939
679,925,15,1.081693314420701,True,1,1,[ 8 18],[0.80246913 0.00719424],35.10835259338434
680,925,21,0.9486398728494542,True,1,1,[7],[0.81914896],35.9292825760579
681,927,18,1.4697212581126915,True,1,1,[ 1 14],[0.6687898  0.00826446],41.31359572528607
682,928,9,2.100006103515625,True,1,1,[1],[0.65745854],35.78225280715469
683,928,10,0.30004882890097584,True,1,1,[2],[0.86764705],48.10209295330645
684,929,43,0.2999725590172291,True,1,1,[6],[0.8466667],43.023794863296736
685,930,20,0.4242468053627785,True,1,1,[1],[0.8],32.501021365200096
686,930,30,0.300048828125,True,1,1,[9],[0.7387387],34.30073006590099
687,931,10,45.70744518844136,False,0,1,[11 45],[0.8015873  0.00115407],44.76252261894778
688,931,19,0.29999544719892784,True,1,1,[12],[0.8681319],39.98589343048586
689,932,12,1.2727584133428405,True,1,1,[7],[0.84],46.902682184760444
690,934,13,0.300003053310001,True,1,1,[5],[0.8469388],33.2306007349179
691,934,29,0.600006103515625,True,1,1,[1],[0.7842105],43.2926615068876
692,935,32,inf,False,1,1,[11],[0.03144654],21.190369164139007
693,936,17,0.6708067898363883,True,1,1,[ 4 48],[0.6086956  0.00182704],39.83564234721168
694,940,7,inf,False,1,1,[2],[0.37878788],26.857281705662142
695,940,8,inf,False,1,1,[2 8],[0.49074075 0.03030303],26.586479246828358
696,941,29,0.6707930974982584,True,1,1,[10 33],[0.8465116 0.001638 ],44.90385193996121
697,941,31,0.30000305214585965,True,1,1,[9],[0.7531645],34.9988840360962
698,942,14,20.04617609488437,False,1,1,[ 2 17],[0.8502994  0.00558659],47.730110927500895
699,943,16,0.5195764839228011,True,1,1,[6],[0.7294118],20.30262583612228
700,944,23,0.2998046890532155,True,1,1,[10 30],[7.6642334e-01 6.0386473e-04],43.88387746571138
701,945,13,0.29999542236328125,True,1,1,[5],[0.6818182],51.934849230075606
702,946,47,0.600006106620002,True,1,1,[7],[0.82733816],39.08769867901307
703,947,20,0.6708203963389794,True,1,1,[4],[0.7338129],26.055935318583664
704,949,33,0.6708067459294424,True,1,1,[ 0 27],[0.72649574 0.00098039],27.931604081212917
705,950,25,0.6708476909452035,True,1,1,[2],[0.7950311],42.29619951586195
706,952,22,0.29998779335681686,True,1,1,[ 9 29],[0.9358974  0.00319489],47.591076753996695
707,953,15,0.29992675820064585,True,1,1,[5],[0.7790698],38.761026841408366
708,954,43,0.2999878178050282,True,1,1,[ 8 44],[0.80246913 0.01028278],39.81534151801997
709,954,46,0.300003053310001,True,1,1,[0],[0.85470086],51.69004492991635
710,955,15,0.2999877945210174,True,1,1,[ 9 17],[0.89017344 0.00123839],47.226417154808225
711,955,18,0.300048828125,True,1,1,[10],[0.88095236],27.640737924079083
712,955,27,1.2368961617996452,True,1,1,[6],[0.8333333],50.00662283684773
713,956,30,27.591894369365082,False,0,1,[3],[0.8494624],26.245537579057565
714,956,47,0.7348668583120689,True,1,1,[12],[0.88461536],30.165281552805936
715,956,51,0.2999877945210174,True,1,1,[11 40],[0.76865673 0.00083459],41.42282104683274
716,960,29,1.236910963227765,True,1,1,[15],[0.88148147],44.48290754209621
717,962,25,0.3000183109349024,True,1,1,[ 9 28],[0.57377046 0.00328138],31.19023019124575
718,963,21,0.4243007545635366,True,1,1,[5],[0.754717],16.379677616650802
719,963,24,0.424289965930668,True,0,1,[4],[0.77380955],28.304019830248215
720,965,10,140.3932742733151,False,1,1,[1],[0.82539684],36.108700119459584
721,969,13,0.3000030517578125,True,0,1,[0 3],[0.38181818 0.01442308],26.269352852872778
722,972,12,7.874607273193705,False,0,1,[4],[0.8731343],28.307908483704754
723,975,20,0.600006106620002,True,1,1,[ 8 12],[0.68085104 0.00210526],50.39618358724955
724,978,12,0.29998779335681686,True,0,1,[ 0 20],[0.60655737 0.00096432],43.72389352925391
725,979,12,0.670813569346726,True,1,1,[ 2 10],[0.7432432  0.00572519],42.417599098109754
726,983,14,5.977421200685123,False,0,1,[ 9 28],[0.58125    0.00156128],42.97294371676331
727,983,24,192.21788293566576,False,1,1,[22 25 17],[0.3255814  0.02197802 0.00311526],17.1722706354434
728,987,29,0.30000305796656646,True,1,1,[3],[0.79646015],51.71163366117508
729,989,12,0.4242575950931961,True,1,1,[4 7],[0.7826087 0.0025641],11.546923340048725
730,991,13,0.29999544719892784,True,1,1,[ 3 22],[0.8738739  0.00684932],24.990977519079387
731,995,34,0.4242899662050448,True,1,1,[5],[0.8010204],44.132978978471854
732,996,26,1.6970303803727844,True,1,1,[ 9 22 43],[0.5192308  0.06593407 0.00312826],31.184626413971177
733,998,23,0.424252200193688,True,1,1,[ 3 37],[0.04411765 0.00683371],47.52626066570951
734,998,32,0.5999755859375,True,1,1,[10 36],[7.8894472e-01 6.3131313e-04],38.81608543104567
735,999,11,0.2999267578125,True,1,1,[ 2 19],[0.8043478  0.00404858],37.82674588480402
